Code,Name,Volatility,TotalReturn,Sector,Volume,Amount,Marcap,Risk
214980,KODEX 단기채권PLUS,0.02,0.96,채권,62040,7025,16291,1
385540,RISE 종합채권(A-이상)액티브,0.2,2.34,채권,1020,110,13597,1
453540,TIGER 25-10 회사채(A+이상)액티브,0.03,1.03,채권,116577,6322,13259,1
367380,ACE 미국나스닥100,1.14,13.21,해외주식,630623,14834,13067,2
229200,KODEX 코스닥150,1.98,-8.65,국내 시장지수,4313075,51501,12742,3
252670,KODEX 200선물인버스2X,2.34,5.17,국내파생,93131750,218250,11922,3
476550,TIGER 미국30년국채커버드콜액티브(H),0.75,-8.05,채권,1317565,10918,11298,1
148020,RISE 200,1.15,-2.62,국내 시장지수,933008,31649,10875,2
494900,TIGER 25-12 금융채(AA-이상),0.02,0.89,채권,12486,630,10865,1
475630,TIGER CD1년금리액티브(합성),0.01,0.83,기타,14366,14852,10820,1
102780,KODEX 삼성그룹,1.4,-6.64,국내 업종/테마,94236,779,10313,2
305720,KODEX 2차전지산업,2.54,-28.68,국내 업종/테마,1469841,18830,9860,3
491080,KODEX 25-12 은행채(AAA)액티브,0.02,1.04,채권,3684,373,9780,1
476810,KODEX 25-11 은행채(AA-이상)PLUS액티브,0.05,1.07,채권,2628,27,9656,1
368590,RISE 미국나스닥100,1.15,13.22,해외주식,249831,5681,9323,2
458760,TIGER 미국배당다우존스타겟커버드콜2호,0.76,6.47,해외주식,347805,3764,9215,1
477080,RISE CD금리액티브(합성),0.01,0.83,채권,5231,537,9150,1
305540,TIGER 2차전지테마,2.6,-27.78,국내 업종/테마,1947144,30237,8917,3
278540,KODEX MSCI Korea TR,1.24,-4.12,국내 시장지수,1331,14,8885,2
436140,SOL 종합채권(AA-이상)액티브,0.21,2.36,채권,52,5,8306,1
379780,RISE 미국S&P500,0.93,10.86,해외주식,203659,3806,7954,2
446720,SOL 미국배당다우존스,0.86,5.59,해외주식,272589,3182,7861,2
157450,TIGER 단기통안채,0.01,0.78,채권,11719,1281,7541,1
356540,ACE 종합채권(AA-이상)KIS액티브,0.24,2.14,채권,2917,311,7538,1
457480,ACE 테슬라밸류체인액티브,4.02,54.3,해외주식,1764013,31148,7530,3
315930,KODEX Top5PlusTR,1.38,-1.72,국내 업종/테마,20850,460,7495,2
294400,KOSEF 200TR,1.14,-2.72,국내 시장지수,42222,1811,7317,2
453870,TIGER 인도니프티50,1.02,-0.29,해외주식,177419,2385,7003,2
153130,KODEX 단기채권,0.01,0.78,채권,24087,2700,6912,1
451540,TIGER 종합채권(AA-이상)액티브,0.21,2.3,채권,1199,67,6847,1
411060,ACE KRX금현물,1.37,12.68,원자재,609445,11171,6514,2
329750,TIGER 미국달러단기채권액티브,0.45,9.68,채권,198343,2598,6412,1
458250,TIGER 미국30년국채스트립액티브(합성 H),1.35,-14.58,채권,129961,4963,6368,2
314250,KODEX 미국빅테크10(H),1.29,11.53,해외주식,63267,2959,6116,2
465580,ACE 미국빅테크TOP7 Plus,1.33,22.44,해외주식,389765,7262,6109,2
396500,TIGER Fn반도체TOP10,2.24,-2.6,국내 업종/테마,802859,8469,5987,3
402970,ACE 미국배당다우존스,0.87,5.45,해외주식,401415,5182,5996,2
152100,PLUS 200,1.17,-2.55,국내 시장지수,254327,8702,5876,2
329200,TIGER 리츠부동산인프라,0.99,-7.37,국내 업종/테마,425687,1737,5856,2
486290,TIGER 미국나스닥100타겟데일리커버드콜,1.08,12.7,해외주식,724767,7479,5784,2
292150,TIGER TOP10,1.38,-3.22,국내 업종/테마,98266,1107,5577,2
456610,TIGER 미국달러SOFR금리액티브(합성),0.43,9.66,채권,9870,585,5529,1
139260,TIGER 200 IT,1.77,-8.55,국내 업종/테마,17626,499,5460,3
371160,TIGER 차이나항셍테크,1.75,0.72,해외주식,350284,2457,5400,3
466920,SOL 조선TOP3플러스,2.64,39.73,국내 업종/테마,1884653,31539,5359,3
091160,KODEX 반도체,2.19,-0.96,국내 업종/테마,637737,21113,5337,3
469830,SOL 초단기채권액티브,0.01,0.97,채권,81526,4279,5213,1
272580,TIGER 단기채권액티브,0.01,0.9,채권,334679,18445,5181,1
390390,KODEX 미국반도체MV,1.64,7.98,해외주식,179506,4511,5159,2
114800,KODEX 인버스,1.18,3.28,국내파생,17462844,79851,5078,2
091180,KODEX 자동차,1.42,0.66,국내 업종/테마,328531,6185,5007,2
481060,KODEX 미국30년국채타겟커버드콜(합성 H),0.73,-8.15,채권,520538,4700,4967,1
439870,KODEX 국고채30년액티브,0.64,5.26,채권,3998,483,4939,1
114260,KODEX 국고채3년,0.11,1.51,채권,16608,1028,4641,1
453810,KODEX 인도Nifty50,0.98,-0.35,해외주식,276522,3802,4638,2
474220,TIGER 미국테크TOP10타겟커버드콜,0.96,21.79,해외주식,293926,4314,4614,2
455030,KODEX 미국달러SOFR금리액티브(합성),0.43,9.86,채권,84180,1035,4570,1
161510,PLUS 고배당주,1.11,-1.33,국내 업종/테마,214473,3118,4541,2
462010,TIGER 2차전지소재Fn,2.95,-31.34,국내 업종/테마,3036959,12864,4496,3
479080,1Q 머니마켓액티브,0.01,0.93,채권,14993,773,4460,1
196230,RISE 단기통안채,0.01,0.77,채권,5504,627,4252,1
226490,KODEX 코스피,1.11,-2.37,국내 시장지수,122584,3171,4170,2
293180,HANARO 200,1.15,-2.58,국내 시장지수,72771,2459,4109,2
251350,KODEX 선진국MSCI World,0.8,9.33,해외주식,56649,1776,3912,1
446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,1.61,8.67,해외주식,146596,3995,3854,2
148070,KOSEF 국고채10년,0.34,1.95,채권,28064,3210,3802,1
105190,ACE 200,1.16,-2.76,국내 시장지수,42922,1464,3774,2
441680,TIGER 미국나스닥100커버드콜(합성),0.74,14.16,기타,207143,2382,3770,1
472870,RISE 미국30년국채엔화노출(합성 H),1.14,-8.1,채권,522729,4278,3754,2
449180,KODEX 미국S&P500(H),0.79,1.93,해외주식,241022,3303,3702,1
454780,히어로즈 종합채권(AA-이상)액티브,0.23,2.22,채권,1,0,3650,1
385560,RISE KIS국고채30년Enhanced,0.85,6.28,채권,20760,1711,3648,2
473290,KODEX 26-12 회사채(AA-이상)액티브,0.06,1.34,채권,22892,243,3608,1
483280,KODEX 미국AI테크TOP10타겟커버드콜,1.2,19.61,해외주식,277088,3243,3594,2
447770,TIGER 테슬라채권혼합Fn,1.88,22.98,기타,526621,7518,3596,3
477050,PLUS 머니마켓액티브,0.01,0.92,채권,6720,346,3581,1
491610,1Q CD금리액티브(합성),0.01,0.82,채권,438,44,3543,1
451000,PLUS 종합채권(AA-이상)액티브,0.25,2.32,채권,9,1,3523,1
448290,TIGER 미국S&P500TR(H),0.79,2.08,해외주식,121518,1723,3504,1
302190,TIGER 중장기국채,0.22,1.69,채권,6722,348,3389,1
456600,TIMEFOLIO 글로벌AI인공지능액티브,2.14,20.83,해외주식,118460,3050,3253,3
091170,KODEX 은행,1.76,-3.94,국내 업종/테마,255265,2131,3240,3
476450,히어로즈 머니마켓액티브,0.01,0.88,채권,175,9,3230,1
069660,KOSEF 200,1.16,-2.68,국내 시장지수,71998,2423,3213,2
484790,KODEX 미국30년국채액티브(H),0.81,-8.6,채권,814542,7282,3170,1
364980,TIGER 2차전지TOP10,2.56,-26.4,국내 업종/테마,1609595,13744,3156,3
449190,KODEX 미국나스닥100(H),1.05,4.11,해외주식,180769,2992,3152,2
471230,KODEX 국고채10년액티브,0.34,1.81,채권,35165,3956,3029,1
439860,KODEX ESG종합채권(A-이상)액티브,0.16,2.03,채권,180,20,3020,1
489250,KODEX 미국배당다우존스,0.86,5.45,해외주식,565526,6191,2963,2
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,1.18,10.19,해외주식,17224,194,2879,2
304660,KODEX 미국30년국채울트라선물(H),0.83,-9.32,채권,115841,852,2867,1
438330,TIGER 투자등급회사채액티브,0.12,2.11,채권,7910,911,2767,1
143860,TIGER 헬스케어,2.0,-4.55,국내 업종/테마,51019,1952,2761,3
467940,KODEX 25-11 회사채(A+이상)액티브,0.04,0.94,채권,8559,91,2740,1
475720,RISE 200위클리커버드콜,0.88,-5.58,국내파생,249729,2110,2699,2
251340,KODEX 코스닥150선물인버스,1.98,8.69,국내파생,22607518,88904,2675,3
455850,SOL AI반도체소부장,2.66,-3.65,국내 업종/테마,229305,2684,2647,3
463290,1Q 단기금융채액티브,0.01,0.93,채권,6880,730,2591,1
480260,TIGER 27-04회사채(A+이상)액티브,0.07,1.71,채권,34240,1790,2550,1
479520,RISE KOFR금리액티브(합성),0.01,0.8,채권,900,92,2545,1
466940,TIGER 은행고배당플러스TOP10,1.67,-1.59,국내 업종/테마,696514,9608,2537,3
487230,KODEX 미국AI전력핵심인프라,1.98,17.42,해외주식,215971,2918,2534,3
449450,PLUS K방산,2.8,4.64,국내 업종/테마,267722,5454,2528,3
482730,TIGER 미국S&P500타겟데일리커버드콜,0.9,10.76,해외주식,275375,3095,2497,2
487340,ACE CD금리&초단기채권액티브,0.01,0.92,채권,16488,1681,2497,1
241180,TIGER 일본니케이225,1.09,1.0,해외주식,18540,402,2424,2
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),1.54,-1.22,해외주식,44672,289,2411,2
365780,ACE 국고채10년,0.33,1.94,채권,7813,702,2406,1
438080,ACE 미국S&P500채권혼합액티브,0.49,9.75,기타,202437,2648,2399,1
426030,TIMEFOLIO 미국나스닥100액티브,2.15,28.32,해외주식,166276,4426,2391,3
452360,SOL 미국배당다우존스(H),0.73,-2.88,해외주식,110940,1234,2374,1
475080,KODEX 테슬라커버드콜채권혼합액티브,0.68,9.01,기타,228437,2231,2326,1
388420,RISE 비메모리반도체액티브,2.18,0.87,국내 업종/테마,33321,349,2314,3
245710,ACE 베트남VN30(합성),0.77,2.22,해외주식,12607,271,2314,1
091230,TIGER 반도체,2.25,-0.97,국내 업종/테마,91857,3141,2301,3
488980,SOL 26-12 회사채(AA-이상)액티브,0.05,1.69,채권,14073,716,2298,1
200250,KOSEF 인도Nifty50(합성),0.98,-0.78,해외주식,24558,618,2275,2
497570,TIGER 미국필라델피아AI반도체나스닥,1.9,15.82,해외주식,589264,6630,2256,3
423920,TIGER 미국필라델피아반도체레버리지(합성),3.44,8.56,해외주식,122873,3220,2239,3
448300,TIGER 미국나스닥100TR(H),1.04,4.21,해외주식,93431,1591,2245,2
472160,TIGER 미국테크TOP10 INDXX(H),1.2,10.21,해외주식,181637,2745,2197,2
466950,TIGER 글로벌AI액티브,1.94,17.55,해외주식,94779,1731,2170,3
361580,RISE 200TR,1.13,-2.67,국내 시장지수,25389,471,2145,2
290130,RISE ESG사회책임투자,1.39,-2.08,국내 업종/테마,5288,67,2131,2
494890,KODEX 200액티브,1.26,-2.42,국내 시장지수,13449,130,2111,2
367770,RISE 수소경제테마,1.47,-5.53,국내 업종/테마,28180,250,2098,2
488500,TIGER 미국S&P500동일가중,0.88,6.71,해외주식,62756,682,2076,2
395270,HANARO Fn K-반도체,2.07,-0.05,국내 업종/테마,67627,686,1952,3
490490,SOL 미국배당미국채혼합50,0.57,3.92,기타,303069,3157,1949,1
228790,TIGER 화장품,2.58,-7.75,국내 업종/테마,3572347,9561,1944,3
473330,SOL 미국30년국채커버드콜(합성),0.68,1.47,채권,209338,2012,1912,1
462330,KODEX 2차전지산업레버리지,5.07,-52.23,국내 업종/테마,9055952,12043,1892,3
329650,KODEX TRF3070,0.3,4.75,기타,47198,638,1885,1
456880,ACE 미국달러SOFR금리(합성),0.42,9.84,기타,31960,384,1878,1
272560,RISE 단기국공채액티브,0.02,1.01,채권,356,39,1867,1
473460,KODEX 미국서학개미,2.32,34.29,해외주식,669809,12409,1864,3
132030,KODEX 골드선물(H),0.98,0.93,원자재,56734,924,1845,2
499660,TIGER CD금리플러스액티브(합성),0.01,0.22,기타,96407,96566,1834,1
409820,KODEX 미국나스닥100레버리지(합성 H),2.06,6.88,해외주식,76843,932,1811,3
480020,ACE 미국빅테크7+데일리타겟커버드콜(합성),1.16,16.48,해외주식,285191,3541,1785,2
273140,KODEX 단기변동금리부채권액티브,0.01,0.74,채권,83,9,1781,1
295040,SOL 200TR,1.17,-3.08,국내 시장지수,4192,51,1768,2
472170,TIGER 미국테크TOP10채권혼합,0.56,8.75,기타,149576,1925,1765,1
261260,KODEX 미국달러선물인버스2X,0.84,-15.38,기타,1649285,8503,1758,2
277630,TIGER 코스피,1.12,-2.62,국내 시장지수,14550,380,1715,2
282000,RISE 국고채3년선물인버스,0.11,-0.07,국내파생,2,0,1711,1
476690,TIGER 글로벌비만치료제TOP2Plus,1.36,-8.8,해외주식,41847,412,1702,2
458210,히어로즈 CD금리액티브(합성),0.01,0.81,기타,119,12,1688,1
481180,SOL 미국AI소프트웨어,1.56,14.81,해외주식,263748,3406,1688,2
483230,RISE 25-06 은행채(AA+이상)액티브,0.02,0.89,채권,120,6,1630,1
461490,RISE 글로벌자산배분액티브,0.42,6.63,기타,96162,1250,1608,1
192090,TIGER 차이나CSI300,1.59,0.41,해외주식,59145,582,1592,2
143850,TIGER 미국S&P500선물(H),0.79,1.22,해외주식,3299,209,1592,1
495850,KODEX 코리아밸류업,1.18,0.21,국내 시장지수,15426,152,1587,2
461270,ACE 26-06 회사채(AA-이상)액티브,0.06,1.35,채권,78202,853,1580,1
435420,TIGER 미국나스닥100TR채권혼합Fn,0.38,5.07,기타,196087,2535,1557,1
434060,KODEX TDF2050액티브,0.61,6.49,기타,90660,1305,1558,1
363570,KODEX 장기종합채권(AA-이상)액티브,0.36,3.35,채권,94,9,1545,1
464930,TIGER 글로벌혁신블루칩TOP10,1.12,9.54,해외주식,13380,212,1540,2
190620,ACE 단기통안채,0.01,0.83,채권,8901,894,1537,1
458260,TIGER 미국투자등급회사채액티브(H),0.42,-3.86,채권,13212,633,1522,1
451530,TIGER 국고채30년스트립액티브,0.98,6.72,채권,21033,1268,1516,2
448540,ACE 엔비디아채권혼합블룸버그,0.9,4.47,기타,43151,968,1504,2
448600,RISE 25-11 회사채(AA-이상)액티브,0.02,1.0,채권,2065,108,1495,1
305080,TIGER 미국채10년선물,0.44,4.9,채권,72138,910,1479,1
479730,TIGER 인도빌리언컨슈머,1.1,-5.04,해외주식,18274,192,1476,2
244580,KODEX 바이오,2.28,-8.11,국내 업종/테마,141768,1173,1468,3
414780,TIGER 차이나과창판STAR50(합성),2.96,12.75,해외주식,64203,503,1465,3
422420,RISE 2차전지액티브,2.56,-25.32,국내 업종/테마,49097,334,1459,3
372330,KODEX 차이나항셍테크,1.66,-0.36,해외주식,176468,1228,1426,2
481190,SOL 미국테크TOP10,1.27,20.59,해외주식,63795,864,1415,2
364960,TIGER BBIG,1.51,-7.22,국내 업종/테마,18789,111,1390,2
219480,KODEX 미국S&P500선물(H),0.8,1.35,해외주식,14516,385,1382,1
182480,TIGER 미국MSCI리츠(합성 H),1.1,-6.13,기타,38647,483,1378,2
476800,KODEX 한국부동산리츠인프라,0.92,-7.32,기타,944478,4328,1365,2
480030,ACE 미국500데일리타겟커버드콜(합성),0.83,10.36,해외주식,185741,2053,1362,1
441640,KODEX 미국배당커버드콜액티브,0.82,8.82,해외주식,149683,1800,1356,1
483320,ACE 엔비디아밸류체인액티브,2.13,8.89,해외주식,881648,9081,1355,3
461500,HANARO 종합채권(AA-이상)액티브,0.26,2.3,채권,1012,114,1353,1
364970,TIGER 바이오TOP10,2.34,-7.0,국내 업종/테마,325197,2438,1343,3
494300,KODEX 미국나스닥100데일리커버드콜OTM,1.09,7.23,해외주식,743762,7786,1335,2
462900,KoAct 바이오헬스케어액티브,2.69,-11.95,국내 업종/테마,592724,8058,1326,3
309230,ACE 미국WideMoat동일가중,0.85,6.07,해외주식,23958,660,1321,2
433330,SOL 미국S&P500,0.94,10.92,해외주식,26744,478,1311,2
438100,ACE 미국나스닥100채권혼합액티브,0.53,10.47,기타,141583,1929,1298,1
491230,PLUS 국공채머니마켓액티브,0.02,1.01,채권,32,1,1272,1
462540,SOL 25-09 회사채(AA-이상)액티브,0.02,1.0,채권,1174,62,1262,1
498180,파워 종합채권(AA-이상)액티브,0.29,1.14,채권,0,0,1256,1
492500,1Q 현대차그룹채권(A+이상)&국고통안,0.07,1.34,기타,289,14,1250,1
498270,KOSEF 미국양자컴퓨팅,3.87,-7.72,해외주식,1657021,15298,1228,3
490090,TIGER 미국AI빅테크10,1.21,17.08,해외주식,113486,1370,1225,2
485540,KODEX 미국AI테크TOP10,1.28,19.08,해외주식,98462,1153,1223,2
455860,SOL 2차전지소부장Fn,2.72,-32.44,국내 업종/테마,261516,1052,1219,3
326240,RISE IT플러스,1.53,-6.92,국내 업종/테마,1368,20,1218,2
465350,RISE 2차전지TOP10인버스(합성),2.78,31.41,국내파생,604518,20810,1213,3
496080,TIGER 코리아밸류업,1.19,0.3,국내 시장지수,95574,946,1208,2
483290,KODEX 미국배당다우존스타겟커버드콜,0.77,7.07,해외주식,206852,2201,1205,1
438570,SOL 국고채10년,0.33,1.9,채권,2091,224,1182,1
493810,TIGER 미국AI빅테크10타겟데일리커버드콜,1.22,16.57,해외주식,309911,3518,1181,2
418660,TIGER 미국나스닥100레버리지(합성),2.29,26.78,해외주식,108410,2847,1156,3
445290,KODEX K-로봇액티브,2.0,8.31,국내 업종/테마,123938,1689,1153,3
232080,TIGER 코스닥150,1.95,-8.98,국내 시장지수,106017,1295,1139,3
473440,ACE 11월만기자동연장회사채AA-이상액티브,0.04,0.96,채권,1357,14,1136,1
472920,HK 종합채권(AA-이상)액티브,0.2,2.33,채권,0,0,1126,1
328370,PLUS 코스피TR,1.12,-2.45,국내 시장지수,138077,1887,1120,2
463050,TIMEFOLIO K바이오액티브,2.7,-9.58,국내 업종/테마,181473,2131,1105,3
168580,ACE 중국본토CSI300,1.47,0.65,해외주식,719,19,1105,2
466400,1Q 25-08 회사채(A+이상)액티브,0.02,0.94,채권,55,5,1101,1
304940,KODEX 미국나스닥100선물(H),1.04,3.57,해외주식,10852,265,1092,2
270810,RISE 코스닥150,1.96,-8.96,국내 시장지수,25708,304,1086,3
412770,TIGER 글로벌메타버스액티브,1.01,14.31,해외주식,5855,68,1082,2
437080,KODEX 미국종합채권ESG액티브(H),0.29,-2.46,채권,755,75,1082,1
385550,RISE 단기종합채권(AA-이상)액티브,0.02,0.98,채권,1233,136,1081,1
275980,TIGER 글로벌4차산업혁신기술(합성 H),0.99,-2.04,해외주식,3635,60,1074,2
471990,KODEX AI반도체핵심장비,2.99,-6.76,국내 업종/테마,244714,2416,1072,3
245340,TIGER 미국다우존스30,0.95,8.93,해외주식,9996,304,1068,2
495710,BNK 26-06 특수채(AAA이상)액티브,0.03,0.46,채권,0,0,1062,1
465780,마이티 26-09 특수채(AAA)액티브,0.05,1.56,채권,3,0,1058,1
489870,히어로즈 25-09 회사채(AA-이상)액티브,0.02,0.99,채권,0,0,1052,1
441800,TIMEFOLIO Korea플러스배당액티브,1.17,-1.37,국내 시장지수,141242,1848,1048,2
476750,ACE 미국30년국채엔화노출액티브(H),1.07,-8.37,채권,126650,1111,1044,2
487240,KODEX AI전력핵심설비,2.6,12.68,국내 업종/테마,665102,6634,1040,3
157490,TIGER 소프트웨어,1.56,1.77,국내 업종/테마,121158,944,1035,2
451060,1Q K200액티브,1.19,-2.63,국내 시장지수,4056,43,1030,2
486450,SOL 미국AI전력인프라,2.4,24.26,해외주식,473526,6559,1027,3
130730,KOSEF 단기자금,0.01,0.92,채권,457,46,1022,1
401470,KODEX K-메타버스액티브,1.32,1.25,국내 업종/테마,26450,171,1017,2
283580,KODEX 차이나CSI300,1.55,1.4,해외주식,32063,394,1016,2
480310,TIGER 글로벌온디바이스AI,1.44,8.56,해외주식,33953,372,1003,2
401170,RISE 메타버스,1.5,1.78,국내 업종/테마,21164,120,996,2
419890,히어로즈 단기채권ESG액티브,0.03,1.26,채권,395,42,992,1
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),2.69,46.95,해외주식,37222,1137,985,3
429000,TIGER 미국S&P500배당귀족,0.86,1.77,해외주식,24453,300,987,2
302450,RISE 코스피,1.16,-2.57,국내 시장지수,716,18,981,2
228800,TIGER 여행레저,1.44,-2.61,국내 업종/테마,66316,197,971,2
475260,ACE 2월만기자동연장회사채AA-이상액티브,0.05,0.92,채권,1452,15,964,1
461260,ACE 25-06 회사채(AA-이상)액티브,0.06,0.89,채권,3091,33,956,1
481430,RISE 국고채10년액티브,0.35,1.72,채권,18169,1931,950,1
464240,히어로즈 26-09 회사채(AA-이상)액티브,0.05,1.48,채권,45,2,938,1
292560,TIGER 일본엔선물,0.48,1.57,기타,508395,4451,929,1
139230,TIGER 200 중공업,2.28,21.46,국내 업종/테마,664437,3961,918,3
204480,TIGER 차이나CSI300레버리지(합성),2.92,1.48,해외주식,5299,94,918,3
480040,ACE 미국반도체데일리타겟커버드콜(합성),1.35,4.69,해외주식,54192,578,909,2
400970,TIGER Fn메타버스,1.5,2.42,국내 업종/테마,51224,333,906,2
494670,TIGER 조선TOP10,3.07,36.26,국내 업종/테마,756562,10340,896,3
461950,KODEX 2차전지핵심소재10,2.92,-32.44,국내 업종/테마,745518,3196,890,3
491220,PLUS 200TR,1.14,-2.49,국내 시장지수,28,1,876,2
284430,KODEX 200미국채혼합,0.48,1.92,채권,28435,369,873,1
136340,RISE 중기우량회사채,0.07,1.41,채권,3031,323,873,1
472150,TIGER 배당커버드콜액티브,1.03,-0.6,국내 업종/테마,17423,174,866,2
144600,KODEX 은선물(H),1.92,-1.68,원자재,114507,633,866,3
114820,TIGER 국채3년,0.1,1.56,채권,932,100,855,1
449770,KOSEF 미국S&P500,0.91,10.93,해외주식,1338,23,847,2
486830,HANARO 머니마켓액티브,0.01,0.92,채권,2288,116,846,1
325010,KODEX 성장주,1.41,-3.09,국내 업종/테마,44,0,846,2
213610,KODEX 삼성그룹밸류,1.42,-6.67,국내 업종/테마,6344,50,814,2
453010,PLUS KOFR금리,0.01,0.78,기타,4668,497,811,1
489030,PLUS 고배당주위클리커버드콜,1.07,-3.84,국내 업종/테마,102138,960,809,2
228810,TIGER 미디어컨텐츠,2.35,12.63,국내 업종/테마,109207,540,807,3
464540,RISE 25-03 회사채(AA-이상)액티브,0.02,0.84,채권,1889,95,795,1
476070,KODEX 글로벌비만치료제TOP2 Plus,1.44,-10.89,해외주식,21545,226,795,2
267770,TIGER 200선물레버리지,2.32,-7.56,국내파생,207045,2418,794,3
266420,KODEX 헬스케어,2.03,-4.46,국내 업종/테마,22453,386,794,3
475280,ACE 8월만기자동연장회사채AA-이상액티브,0.04,0.92,채권,139,1,792,1
452250,ACE 미국30년국채선물레버리지(합성 H),1.57,-18.85,채권,160339,862,788,2
150460,TIGER 중국소비테마,1.66,-5.15,국내 업종/테마,6870,40,779,2
478150,TIMEFOLIO 글로벌우주테크&방산액티브,1.63,16.81,해외주식,31700,434,778,2
325020,KODEX 배당가치,1.11,-2.85,국내 업종/테마,3641,48,767,2
476760,ACE 미국30년국채액티브,0.84,-1.09,채권,102250,1013,763,2
494310,KODEX 반도체레버리지,4.44,-5.06,국내 업종/테마,668908,6538,738,3
278240,RISE 코스닥150선물레버리지,3.9,-19.6,국내파생,7211,60,737,3
468820,WON 25-09 회사채(AA-이상)액티브,0.02,1.04,채권,1204,65,730,1
295020,RISE 국채선물10년인버스,0.47,-0.23,채권,5,0,729,1
448330,KODEX 삼성전자채권혼합,0.69,-0.41,국내 시장지수,47891,506,729,1
458750,TIGER 미국배당다우존스타겟커버드콜1호,0.82,5.94,해외주식,31936,378,726,1
497880,SOL CD금리&머니마켓액티브,0.02,0.41,채권,42266,2116,723,1
332930,HANARO 200TR,1.16,-2.88,국내 시장지수,45,1,709,2
252710,TIGER 200선물인버스2X,2.36,5.53,국내파생,1242216,3084,699,3
225040,TIGER 미국S&P500레버리지(합성 H),1.55,2.68,해외주식,3952,180,697,2
310960,TIGER 200TR,1.16,-2.49,국내 시장지수,8417,161,691,2
174360,RISE 중국본토대형주CSI100,1.31,0.22,해외주식,12413,225,691,2
461460,PLUS 국고채10년액티브,0.35,1.7,채권,210,11,690,1
412570,TIGER 2차전지TOP10레버리지,4.59,-49.28,국내 업종/테마,1150897,1615,680,3
471760,TIGER AI반도체핵심공정,2.87,-3.14,국내 업종/테마,195015,1884,678,3
414270,ACE 글로벌자율주행액티브,1.79,22.34,해외주식,245419,2843,675,3
139280,TIGER 경기방어,1.29,-1.86,국내 업종/테마,6105,61,673,2
464310,TIGER 글로벌AI&로보틱스 INDXX,1.25,10.09,해외주식,38968,524,667,2
399110,SOL 미국S&P500ESG,0.92,10.36,해외주식,20353,343,662,2
463300,RISE 중국본토CSI300,1.65,0.82,해외주식,1289,13,655,2
138540,TIGER 현대차그룹+펀더멘털,1.38,1.95,국내 업종/테마,53859,1498,638,2
261240,KODEX 미국달러선물,0.46,9.53,기타,24802,355,638,1
195980,PLUS 신흥국MSCI(합성 H),0.92,-8.41,해외주식,10432,100,633,2
236350,TIGER 인도니프티50레버리지(합성),1.91,-2.47,해외주식,2391,102,632,3
437070,KODEX 아시아달러채권ESG플러스액티브,0.47,6.8,채권,30,1,628,1
269540,PLUS 미국S&P500(H),0.79,2.33,해외주식,5039,120,623,1
308620,KODEX 미국10년국채선물,0.44,4.3,채권,49981,593,618,1
319640,TIGER 골드선물(H),0.98,0.84,해외주식,26842,466,617,2
395290,HANARO Fn K-POP&미디어,2.12,18.96,국내 업종/테마,110445,756,612,3
489570,HANARO 25-12 은행채(AA+이상)액티브,0.07,0.9,채권,28,0,611,1
411420,KODEX 미국메타버스나스닥액티브,1.78,24.6,해외주식,20149,309,609,3
469070,RISE AI&로봇,3.07,19.63,국내 업종/테마,310487,2801,608,3
