Code,Name,Volatility,TotalReturn,Sector,Volume,Amount,Marcap,Risk
034020,두산에너빌리티,2.55,17.53,기계,19549600,388988162720,12875279034600,2
402340,SK스퀘어,3.48,19.82,복합기업,234036,22247953600,12801246200000,3
017670,SK텔레콤,1.15,-2.48,무선통신서비스,524455,28837111600,11834931920300,1
024110,기업은행,1.16,-0.27,은행,595872,8690269650,11698237498230,1
003550,LG,1.71,-2.37,복합기업,105914,7841110000,11640273482000,2
316140,우리금융지주,1.28,-0.64,은행,1271947,19663231250,11532446010530,1
003670,포스코퓨처엠,3.28,-8.7,화학,308121,46144617600,11611736678000,3
030200,KT,1.67,-1.01,다각화된통신서비스,303367,13388084700,11101555224250,2
042700,한미반도체,5.47,39.31,반도체와반도체장비,1012247,116765641500,10936734118800,3
000100,유한양행,3.72,16.38,제약,2473865,336102678200,10868328172000,3
010140,삼성중공업,2.1,8.83,조선,5876793,70064893780,10612800000000,2
034730,SK,2.24,9.08,석유와가스,118688,17082498300,10628896259800,2
323410,카카오뱅크,2.32,-11.39,은행,499467,10663635950,10207128831800,2
018260,삼성에스디에스,1.87,-6.96,IT서비스,88641,11288468300,9888882840000,2
086280,현대글로비스,3.6,15.15,항공화물운송과물류,178987,23503016600,9802500000000,3
009150,삼성전기,2.41,8.8,전자장비와기기,205793,26709030400,9672833632000,2
326030,SK바이오팜,2.78,16.9,제약,150096,17356198300,9029517725000,2
352820,하이브,2.28,10.2,방송과엔터테인먼트,211862,44149996500,8934374806500,2
003490,대한항공,2.01,-4.95,항공사,620296,14266471850,8450664169950,2
047050,포스코인터내셔널,2.52,13.99,무역회사와판매업체,554894,23940099400,7661437417400,2
443060,HD현대마린솔루션,3.09,23.53,조선,84472,14097114300,7503160000000,3
005830,DB손해보험,2.08,-3.51,손해보험,75528,7681920900,7207440000000,2
010950,S-Oil,2.22,10.7,석유와가스,216364,13547787800,7081457616800,2
090430,아모레퍼시픽,2.29,4.5,화장품,196181,22800607200,6773461492200,2
267250,HD현대,2.44,4.17,석유와가스,119615,9894400900,6516929512500,2
011790,SKC,6.43,60.0,화학,1438564,230977801400,6021059382000,3
064350,현대로템,2.41,15.25,기계,750053,40905383100,5980997656400,2
005387,현대차2우B,1.41,3.13,자동차,163646,26949953000,5889571697700,2
003230,삼양식품,2.78,9.66,식품,37182,27621847000,5649761250000,2
010620,HD현대미포,2.95,2.9,조선,217204,29928256900,5535981851400,3
010120,LS ELECTRIC,2.69,16.96,전기장비,287796,52236188100,5409000000000,2
450080,에코프로머티,3.85,1.45,전기제품,621211,46814311800,5293157311200,3
021240,코웨이,2.84,1.6,가정용기기와용품,129355,9040966300,5158593368100,3
180640,한진칼,2.13,-3.75,항공사,50691,3902977400,5134019255100,2
047810,한국항공우주,1.8,-4.7,우주항공과국방,692530,36693490500,5146685649600,2
161390,한국타이어앤테크놀로지,2.28,3.59,자동차부품,201765,8069562600,4992165280700,2
088980,맥쿼리인프라,1.06,-6.31,운송인프라,558692,5815684310,4985577947130,1
079550,LIG넥스원,4.96,17.82,우주항공과국방,289879,65152603500,4884000000000,3
000150,두산,3.85,33.41,복합기업,76341,22313762000,4833221737500,3
006800,미래에셋증권,2.0,-5.44,증권,571014,4620931820,4793741381520,2
051900,LG생활건강,1.32,-8.37,화장품,35598,10916548500,4779168282000,1
034220,LG디스플레이,1.98,0.64,디스플레이패널,446228,4186414080,4695000000000,2
029780,삼성카드,1.63,-0.62,카드,31774,1265463550,4640148584550,2
032640,LG유플러스,1.37,-3.85,무선통신서비스,475605,4979497450,4571320949670,1
251270,넷마블,2.2,-4.54,게임엔터테인먼트,48013,2528838600,4521154205200,2
272210,한화시스템,4.25,13.7,우주항공과국방,1670098,39745438200,4458497580400,3
005940,NH투자증권,1.37,-1.74,증권,347364,4686696100,4434245728460,1
071050,한국금융지주,2.07,-0.13,증권,95955,7153970700,4173876800800,2
454910,두산로보틱스,6.64,25.39,기계,432834,28153290000,4167924714000,3
241560,두산밥캣,2.84,-3.82,기계,255440,10582066000,4170365305600,3
036570,엔씨소프트,2.67,-6.88,게임엔터테인먼트,35115,6636226600,4122965331600,2
302440,SK바이오사이언스,5.16,-10.61,제약,96901,5049624000,4027050860200,3
271560,오리온,1.51,-3.06,식품,70239,7080203200,4001056558400,2
016360,삼성증권,2.35,-4.73,증권,187060,8268950350,3951525000000,2
298040,효성중공업,3.26,-0.81,전기장비,55537,23328646000,3939621530000,3
307950,현대오토에버,2.88,7.83,IT서비스,349518,49683281100,3927114222400,3
011070,LG이노텍,2.92,0.0,전자장비와기기,123427,20677615400,3921639629900,3
005385,현대차우,1.35,2.69,자동차,115641,18458596700,3819518080000,1
097950,CJ제일제당,1.52,-6.98,식품,44812,11060000000,3710856849000,2
462870,시프트업,3.9,10.3,게임엔터테인먼트,140494,9078769900,3704254720000,3
377300,카카오페이,3.91,-10.03,IT서비스,149674,4041859700,3662064955200,3
078930,GS,1.25,-3.08,석유와가스,97348,3842591850,3660865893200,1
035250,강원랜드,1.33,-0.59,"호텔,레스토랑,레저",482430,8020399070,3589921590000,1
028050,삼성E&A,1.42,2.92,건설,605065,10708193320,3502520000000,2
128940,한미약품,1.86,2.66,제약,76538,21010477500,3458967570000,2
138930,BNK금융지주,1.63,-3.29,은행,696065,7307325260,3390220571660,2
036460,한국가스공사,2.34,8.93,가스유틸리티,272376,9674901900,3314036700000,2
175330,JB금융지주,1.79,-6.62,은행,372399,6204435190,3304709374120,2
006260,LS,2.11,10.05,전기장비,119714,12176004900,3268300000000,2
009830,한화솔루션,3.32,14.79,에너지장비및서비스,2693986,48991113900,3131882005920,3
039490,키움증권,3.09,2.12,증권,33160,3976744300,3073415402400,3
022100,포스코DX,2.58,-6.74,IT서비스,862113,17441226000,3039174232710,2
066970,엘앤에프,3.83,-19.57,전기제품,236670,19762888800,3005406007200,3
004020,현대제철,2.26,1.81,철강,577442,12617489300,2969168716250,2
000720,현대건설,1.57,4.32,건설,700743,18271465850,2945359984250,2
018880,한온시스템,3.32,6.87,자동차부품,2332245,10103691495,2952617101200,3
001040,CJ,2.9,2.06,복합기업,39235,3849894300,2876852002800,3
011780,금호석유,1.66,-3.07,화학,86209,8183770100,2588585388900,2
011170,롯데케미칼,2.39,-6.37,화학,69321,4074905800,2498084469600,2
081660,휠라홀딩스,1.74,-1.79,"섬유,의류,신발,호화품",63921,2639218200,2466934190950,2
026960,동서,3.17,-22.47,식품,117058,2829608550,2407755000000,3
001450,현대해상,2.24,-2.05,손해보험,263859,6891122500,2346750000000,2
012750,에스원,2.22,-3.19,상업서비스와공급품,18307,1103254600,2302750186800,2
001440,대한전선,2.28,7.41,전기장비,5426286,68341411180,2274657060000,2
004990,롯데지주,3.45,2.86,복합기업,67494,1458323300,2255548595500,3
052690,한전기술,2.14,15.88,전기유틸리티,367681,21999179300,2251158000000,2
004370,농심,2.14,5.58,식품,13238,4865075000,2244494898000,2
002380,KCC,1.96,8.39,건축자재,37917,9404854500,2226060985500,2
383220,F&F,2.18,8.8,"섬유,의류,신발,호화품",52011,3010872700,2225641057500,2
088350,한화생명,1.78,-3.45,생명보험,735948,1847920890,2180010300000,2
009420,한올바이오파마,4.38,20.91,제약,333536,13789395400,2141866158000,3
020560,아시아나항공,1.42,1.67,항공사,84018,864056610,2127884044630,2
000880,한화,2.01,2.73,복합기업,166522,4629544750,2113836327000,2
062040,산일전기,3.31,7.99,전기장비,404229,28181355700,2103763320000,3
018670,SK가스,2.36,5.28,가스유틸리티,6353,1398497000,2030653680000,2
278470,에이피알,2.94,-4.01,화장품,260484,13760539700,2001609225000,3
008930,한미사이언스,1.52,-3.01,제약,99742,2894655500,1983354950000,2
030000,제일기획,2.17,-6.13,광고,129463,2216382280,1977558657750,2
204320,HL만도,2.68,0.0,자동차부품,194884,8169833200,1960459760000,2
006280,녹십자,2.96,6.39,제약,23571,3940067300,1943471269400,3
000120,CJ대한통운,1.99,3.25,항공화물운송과물류,31271,2667755300,1943611708800,2
017800,현대엘리베이,3.92,-1.8,기계,164124,7886875100,1919436103500,3
051600,한전KPS,2.14,0.24,전기유틸리티,245345,10425650950,1894500000000,2
002790,아모레G,2.2,2.71,화장품,69842,1588736000,1875923595000,2
082740,한화엔진,3.92,39.94,조선,1134088,24930072350,1848354195300,3
005070,코스모신소재,3.6,-3.92,화학,163957,9224932000,1823853411600,3
361610,SK아이이테크놀로지,3.62,4.12,전기제품,76548,1923319200,1796699318400,3
028670,팬오션,1.41,-3.32,해운사,865655,2891580590,1793480712760,2
139480,이마트,4.15,-0.92,백화점과일반상점,101950,6476578100,1789627579800,3
012510,더존비즈온,3.28,-6.69,소프트웨어,185660,10763611100,1777392864000,3
111770,영원무역,1.9,-6.52,"섬유,의류,신발,호화품",78238,3131281750,1772458720000,2
282330,BGF리테일,1.61,1.29,백화점과일반상점,71262,7272584800,1762958412000,2
007660,이수페타시스,6.44,13.32,전자장비와기기,2015399,57065457100,1755088127250,3
112610,씨에스윈드,2.27,1.85,에너지장비및서비스,215337,8842393700,1731136093150,2
489790,한화인더스트리얼솔루션즈,4.22,2.76,우주항공과국방,953518,31765164550,1691361065000,3
192820,코스맥스,2.3,0.75,화장품,49178,7293376000,1659298215800,2
000240,한국앤컴퍼니,4.17,3.27,자동차부품,107328,1820450990,1617696489600,3
003690,코리안리,1.44,2.36,손해보험,237144,1942609500,1609221716060,2
007310,오뚜기,1.04,-4.17,식품,2781,1083840000,1561049785000,1
006360,GS건설,1.77,-0.11,건설,187153,3358587520,1554159858400,2
000990,DB하이텍,2.41,4.53,반도체와반도체장비,121109,4148885450,1538411074200,2
008770,호텔신라,1.78,-0.13,백화점과일반상점,73334,2847678400,1528714312950,2
023530,롯데쇼핑,1.61,-5.25,백화점과일반상점,21847,1178359400,1527592770000,2
069620,대웅제약,2.39,11.82,제약,37571,4872019600,1518999982500,2
137310,에스디바이오센서,3.9,7.16,건강관리장비와용품,186377,2268481660,1508665518360,3
103140,풍산,2.19,7.52,비철금속,110603,5868084000,1502101300800,2
009450,경동나비엔,3.94,23.88,가정용기기와용품,63915,6546246200,1491823820800,3
005850,에스엘,2.21,2.74,자동차부품,61007,1934519600,1481707788000,2
010060,OCI홀딩스,4.5,30.6,화학,238275,18414600900,1476631651600,3
007070,GS리테일,2.08,-14.34,백화점과일반상점,58789,997462290,1417981758400,2
139130,DGB금융지주,1.58,-3.78,은행,403840,3368641290,1419133538870,2
000080,하이트진로,1.41,-5.12,음료,66698,1307426570,1376722783930,2
042670,HD현대인프라코어,1.62,-2.46,기계,1004431,7058635060,1377489449050,2
073240,금호타이어,1.54,-0.94,자동차부품,563911,2655587245,1364486363250,2
047040,대우건설,1.52,-4.67,건설,517995,1677079830,1359086026260,2
001570,금양,7.01,0.96,화학,559277,11782995250,1343311116000,3
103590,일진전기,2.75,10.28,전기장비,367552,10184372100,1330422381000,2
161890,한국콜마,1.75,3.1,화장품,190555,10784264900,1319523804300,2
004170,신세계,1.34,-1.94,백화점과일반상점,16349,2147073300,1291687747200,1
395400,SK리츠,1.75,3.38,부동산,229801,1080616685,1287563419200,2
185750,종근당,1.45,11.09,제약,22732,2163249000,1254204784000,2
003090,대웅,2.42,4.12,제약,31004,667262000,1255866768000,2
006040,동원산업,1.89,4.84,식품,6676,231334950,1251760851250,2
375500,DL이앤씨,2.37,-2.57,건설,100867,3221632550,1245934660600,2
001720,신영증권,1.42,-1.81,증권,2023,153704000,1249440000000,2
051915,LG화학우,2.05,-10.84,화학,10087,1597082800,1214061520000,2
267270,HD현대건설기계,2.5,6.85,기계,366864,23469937800,1193524207200,2
014820,동원시스템즈,2.43,-4.59,포장재,18079,731075100,1175596485100,2
014680,한솔케미칼,2.97,-0.29,화학,27059,2784447400,1167525085000,3
457190,이수스페셜티케미컬,4.03,20.94,화학,228985,8790273150,1164529194000,3
229640,LS에코에너지,4.04,27.63,전기장비,350049,13108049550,1151495450400,3
294870,HDC현대산업개발,2.83,-6.72,건설,413440,7041292610,1142833102200,3
020150,롯데에너지머티리얼즈,4.38,6.03,전자장비와기기,54877,1337079750,1129715457500,3
336260,두산퓨얼셀,1.97,0.23,전기제품,93804,1609871720,1124527275420,2
009970,영원무역홀딩스,1.62,-1.2,"섬유,의류,신발,호화품",10041,820147500,1118118544000,2
007340,DN오토모티브,1.94,2.62,자동차부품,20771,390153320,1111028920650,2
004490,세방전지,2.2,16.35,자동차부품,77518,6096342000,1097600000000,2
011210,현대위아,1.7,2.39,자동차부품,93054,3780548800,1104120369800,2
009240,한샘,2.35,-10.33,가구,41234,1946348600,1103741223200,2
192080,더블유게임즈,1.66,-6.73,게임엔터테인먼트,48315,2414871700,1071570914100,2
089860,롯데렌탈,1.63,-7.09,도로와철도운송,34338,1013219100,1069311476600,2
069960,현대백화점,1.78,0.0,백화점과일반상점,36018,1683428450,1059028448400,2
001530,DI동일,2.49,20.72,"섬유,의류,신발,호화품",25446,1244784900,1049161111900,2
300720,한일시멘트,3.19,5.85,건축자재,78604,1167540890,1043078792400,3
004000,롯데정밀화학,1.9,2.84,화학,27337,1087816500,1025550000000,2
001120,LX인터내셔널,1.92,-8.68,무역회사와판매업체,205501,5363374900,1015512000000,2
005300,롯데칠성,1.73,-8.6,음료,13136,1433411200,1016037798000,2
280360,롯데웰푸드,1.84,-4.48,식품,9976,1060125000,1004782131000,2
298020,효성티앤씨,3.15,2.22,"섬유,의류,신발,호화품",6678,1543124000,995366860000,3
248070,솔루엠,2.7,-7.83,전자장비와기기,107976,2102884560,977108466540,2
108320,LX세미콘,1.97,11.28,디스플레이장비및부품,18353,1086168000,961220130000,2
365550,ESR켄달스퀘어리츠,2.28,-1.21,부동산,138914,626318405,959965945000,2
085620,미래에셋생명,1.08,0.38,생명보험,9337,49260470,939955963590,1
001740,SK네트웍스,1.63,-0.59,복합기업,290360,1225921230,938218304480,2
001800,오리온홀딩스,1.2,-5.69,식품,54367,809610270,933416787800,1
415640,KB발해인프라,1.07,-5.84,운송인프라,22960,175916860,931346164800,1
950210,프레스티지바이오파마,3.35,6.2,제약,50816,779286370,916466363750,3
034230,파라다이스,1.07,0.2,"호텔,레스토랑,레저",115551,1149444230,916798513770,1
071970,HD현대마린엔진,3.82,34.63,조선,689179,18228038950,907399991250,3
003850,보령,1.94,6.47,제약,60653,638062260,911265673500,2
330590,롯데리츠,1.68,1.3,부동산,74577,232947495,900138073660,2
079160,CJ CGV,0.94,2.29,방송과엔터테인먼트,94086,504392580,884197595160,1
039130,하나투어,2.17,-2.14,"호텔,레스토랑,레저",47456,2603144900,877343419500,2
000815,삼성화재우,1.31,-3.22,손해보험,4177,1131538500,863436000000,1
002840,미원상사,1.23,-10.98,화학,1841,328054900,844075000000,1
298050,HS효성첨단소재,2.1,3.41,화학,12904,2421523300,843126213600,2
353200,대덕전자,3.16,15.88,전자장비와기기,79338,1331022300,829710170750,3
023590,다우기술,1.26,2.59,증권,21331,388833220,817469761740,1
005180,빙그레,2.4,14.37,식품,40732,3307180200,805831513800,2
003540,대신증권,1.13,-3.82,증권,29858,472611230,806281592000,1
003530,한화투자증권,3.05,0.81,증권,1176539,4347806215,804554156250,3
100090,SK오션플랜트,2.52,11.14,에너지장비및서비스,131360,1781452070,805059724800,2
192400,쿠쿠홀딩스,1.67,-3.84,가정용기기와용품,5594,125942050,801927271750,2
003030,세아제강지주,1.87,3.88,철강,3612,686050200,787743161400,2
002710,TCC스틸,3.0,-3.85,철강,81446,2424083200,785100225150,3
003620,KG모빌리티,1.81,-1.98,자동차,141088,554440285,774814782030,2
004800,효성,3.62,-0.65,복합기업,9263,426536350,772569783050,3
012630,HDC,1.05,12.96,건설,68281,865790550,770668200900,1
120110,코오롱인더,1.93,-0.72,화학,49219,1360072800,760902866150,2
214320,이노션,1.04,-3.16,광고,347704,6234425290,761200000000,1
005250,녹십자홀딩스,3.27,3.32,제약,67861,1091250200,758094745200,3
145720,덴티움,2.23,9.65,건강관리장비와용품,23982,1641277400,754894206000,2
082640,동양생명,3.73,-18.55,생명보험,114252,529788750,754351384875,3
005440,현대지에프홀딩스,1.9,-1.44,복합기업,90033,428001945,743663515770,2
281820,케이씨텍,4.32,32.84,반도체와반도체장비,131291,4645203900,746843704800,3
285130,SK케미칼,2.79,-4.67,화학,18641,800882250,739324601550,3
009410,태영건설,3.18,-2.18,건설,26373,65149275,725823383870,3
000670,영풍,1.85,-3.27,핸드셋,4350,1713800500,728526820000,2
025540,한국단자,1.76,5.5,자동차부품,10985,767439800,719676500000,2
114090,GKL,1.43,3.84,"호텔,레스토랑,레저",53252,617086540,719381442100,2
005420,코스모화학,5.13,9.04,화학,228792,4368236410,717465699040,3
066575,LG전자우,1.91,-1.81,전자제품,13135,536944400,701188473600,2
293940,신한알파리츠,1.06,2.86,부동산,68701,394852530,695405707250,1
268280,미원에스씨,1.04,-2.8,화학,549,76539400,695500000000,1
003240,태광산업,0.85,4.54,화학,298,184880000,692534800000,1
069260,TKG휴켐스,1.76,-9.08,화학,57303,967278120,688395421920,2
006120,SK디스커버리,1.76,-10.31,석유와가스,12465,455038750,686623000250,2
030190,NICE평가정보,1.81,-0.09,상업서비스와공급품,55436,642723440,685515951360,2
001430,세아베스틸지주,1.6,-5.83,철강,62473,1189286380,683890609330,2
003570,SNT다이내믹스,3.3,13.13,자동차부품,50900,1004899000,660398562420,3
001680,대상,1.66,-4.32,식품,56765,1072216280,659005435500,2
000210,DL,2.26,-5.56,화학,24652,767825200,655919169200,2
000400,롯데손해보험,1.53,5.25,손해보험,36445,76825260,653257953600,2
017960,한국카본,2.15,20.19,조선,293728,3613428230,643145720280,2
336370,솔루스첨단소재,3.36,6.37,전자장비와기기,60401,549633040,641084350720,3
000640,동아쏘시오홀딩스,2.43,2.23,제약,10011,1014587500,638700647800,2
181710,NHN,1.83,2.84,IT서비스,19627,367440550,635478434860,2
451800,한화리츠,0.56,-0.71,부동산,245783,857169350,625008000000,1
030610,교보증권,1.06,-1.26,증권,13664,74619210,624517026280,1
000500,가온전선,3.62,39.53,전기장비,118581,7504476900,622063714900,3
010780,아이에스동서,2.11,-4.82,건설,14318,293509850,621851705600,2
006380,카프로,0.0,0.0,화학,0,0,618539985360,1
381970,케이카,2.7,4.07,자동차,42090,540168110,618175996590,2
032350,롯데관광개발,1.92,-1.35,"호텔,레스토랑,레저",69829,561034500,613379273150,2
079900,전진건설로봇,7.79,59.88,기계,4356437,171394949700,601942481250,3
271940,일진하이솔루스,1.91,-1.06,자동차부품,27586,464423880,610061592000,2
064960,SNT모티브,1.25,0.36,자동차부품,13242,546339000,605397830400,1
089590,제주항공,2.64,-15.91,항공사,173604,1295668670,602388157950,2
097230,HJ중공업,8.88,87.97,건설,1110470,7936829830,597909337580,3
090460,비에이치,2.75,8.67,전자장비와기기,117724,2043168400,595544469120,2
344820,KCC글라스,0.71,-1.98,건축자재,5888,219601800,594103046400,1
019170,신풍제약,2.75,3.8,제약,81824,912689860,593431888000,2
091810,티웨이항공,2.79,2.99,항공사,334838,924647215,593369078880,3
016380,KG스틸,1.7,-0.67,철강,72195,425087900,593052759210,2
013890,지누스,2.73,24.07,가구,48347,1277296200,588633535200,2
002350,넥센타이어,1.75,-5.64,자동차부품,41200,248292040,587960619540,2
049770,동원F&B,1.49,-3.39,식품,23544,705437000,576939038000,2
008730,율촌화학,3.09,15.67,포장재,52293,1216200950,576600000000,3
009900,명신산업,1.84,-1.88,자동차부품,113946,1237443770,576122060340,2
017860,DS단석,6.38,-30.93,화학,398872,13034813100,572366100600,3
456040,OCI,2.4,-0.62,화학,24054,1521178200,569378682000,2
001060,JW중외제약,1.83,4.73,제약,40754,1001245400,569340988500,2
005880,대한해운,1.44,0.29,해운사,827962,1440491071,559226522950,2
005690,파미셀,4.02,40.85,화학,567711,5299879640,555156917000,3
006650,대한유화,2.36,4.93,화학,10418,886158300,555100000000,2
241590,화승엔터프라이즈,2.44,-0.11,"섬유,의류,신발,호화품",348653,3163303310,550756518840,2
178920,PI첨단소재,3.41,21.01,화학,66878,1263992350,549443884620,3
105630,한세실업,1.82,-4.53,"섬유,의류,신발,호화품",56300,772850790,548000000000,2
00680K,미래에셋증권2우B,1.06,-2.0,증권,77658,302799580,548100000000,1
000070,삼양홀딩스,1.56,-6.87,화학,6923,442120100,546400489800,2
093370,후성,2.36,-0.97,화학,127840,649227870,547002183000,2
403550,쏘카,1.36,-7.87,도로와철도운송,1645,27040590,541808883000,1
077970,STX엔진,3.81,32.41,조선,940794,21308797050,539558798800,3
006110,삼아알미늄,3.83,-5.4,비철금속,32823,1218629800,541398508800,3
170900,동아에스티,1.63,3.53,제약,8236,485289700,537531354000,2
348950,제이알글로벌리츠,1.75,-9.78,부동산,293214,793400960,535875840000,2
057050,현대홈쇼핑,1.58,-0.11,인터넷과카탈로그소매,6753,300044650,534000000000,2
003470,유안타증권,1.12,-1.29,증권,88137,234461065,534918823680,1
003160,디아이,5.07,68.83,반도체와반도체장비,2275202,42240862780,527512000000,3
192650,드림텍,2.46,3.53,핸드셋,52335,398692140,524942112420,2
377740,바이오노트,1.91,7.48,건강관리장비와용품,81041,415313600,521506405280,2
383800,LX홀딩스,0.74,-2.03,복합기업,43029,291362800,516420271300,1
075580,세진중공업,3.07,12.16,조선,436356,3918384740,513350587680,3
272450,진에어,1.62,-7.61,항공사,94771,929812540,513126000000,2
002030,아세아,1.9,4.74,종이와목재,589,143015500,510198912000,2
100840,SNT에너지,7.31,47.86,기계,154429,3715951100,505645144350,3
453340,현대그린푸드,2.6,2.36,식품,83642,1229384280,499743481500,2
014830,유니드,3.11,15.41,화학,16060,1169731500,496741840000,3
016800,퍼시스,2.06,4.27,가구,1015,43718000,491625000000,2
000370,한화손해보험,1.69,-1.54,손해보험,131634,545052245,483882802675,2
000155,두산우,3.21,20.66,복합기업,5197,632923100,481973317200,3
145990,삼양사,1.34,-4.92,식품,8500,394087250,477512688700,1
007700,F&F홀딩스,0.79,-0.65,"섬유,의류,신발,호화품",1085,13196330,476021846390,1
071320,지역난방공사,4.19,-16.53,복합유틸리티,16647,673220700,472412755200,3
484870,엠앤씨솔루션,4.22,-2.46,우주항공과국방,34935,1793809200,471425850000,3
475560,더본코리아,2.96,-4.02,"호텔,레스토랑,레저",41296,1325126650,471226408000,3
017940,E1,1.28,-4.27,가스유틸리티,12237,824977600,461678000000,1
093050,LF,1.35,1.95,"섬유,의류,신발,호화품",18672,292985140,459068000000,1
002240,고려제강,1.26,8.27,철강,2741,50195690,458500000000,1
284740,쿠쿠홈시스,1.58,0.75,가정용기기와용품,8297,167660950,454355932500,2
475150,SK이터닉스,2.35,6.17,에너지장비및서비스,848689,11477662970,452482149850,2
034120,SBS,10.0,58.07,방송과엔터테인먼트,230135,5381162750,447084835800,3
195870,해성디에스,2.95,17.26,반도체와반도체장비,58743,1529832950,444550000000,3
005610,SPC삼립,2.45,8.26,식품,16860,863117000,440942359900,2
017810,풀무원,1.43,3.85,식품,52386,579554160,429618508340,2
499790,GS피앤엘,2.86,-13.05,백화점과일반상점,60706,1309530850,429337707650,3
003300,한일홀딩스,2.69,-2.53,건축자재,5464,75953610,427035443400,2
460860,동국제강,1.41,0.6,철강,68197,574669850,417699503140,2
003920,남양유업,1.88,-2.85,식품,6981,427990300,415995372000,2
448730,삼성FN리츠,1.12,2.68,부동산,80552,367982415,416553750000,1
003280,흥아해운,2.04,6.31,해운사,1614271,2790123104,413530826280,2
126560,현대퓨처넷,2.06,-7.83,화장품,157472,579534295,408852925950,2
002960,한국쉘석유,2.11,-8.75,화학,1524,476627500,405600000000,2
034310,NICE,1.43,-1.36,IT서비스,5508,59764140,403957448960,2
357120,코람코라이프인프라리츠,0.87,-0.24,부동산,79604,328376420,400534981710,1
003545,대신증권우,0.86,-1.47,증권,25848,397939010,399880000000,1
183190,아세아시멘트,1.19,3.09,건축자재,28045,292172020,394634548980,1
432320,KB스타리츠,1.67,-3.12,부동산,73263,281687100,391459140100,2
003520,영진약품,2.21,6.95,제약,77316,164706500,386818126065,2
003960,사조대림,3.92,4.58,식품,19929,823787350,384907614000,3
005389,현대차3우B,1.12,2.89,자동차,14712,2345037900,380626599600,1
005810,풍산홀딩스,1.61,4.13,비철금속,25999,683652850,380616508800,2
084010,대한제강,1.26,-0.12,철강,25488,411330590,377674223610,1
029530,신도리코,1.38,2.04,사무용전자제품,2463,92959400,379513091850,1
031430,신세계인터내셔날,1.9,0.09,"섬유,의류,신발,호화품",96811,1019869590,377706000000,2
058650,세아홀딩스,2.65,-5.03,철강,41,3884200,378000000000,2
094800,맵스리얼티1,1.2,-6.54,기타,5500,22401755,378299898825,1
097520,엠씨넥스,2.16,1.97,핸드셋,88751,1818892930,372139052400,2
004690,삼천리,0.96,2.92,가스유틸리티,2694,245879800,371034787500,1
090435,아모레퍼시픽우,1.98,4.07,화장품,4746,163158300,364245135000,2
084690,대상홀딩스,3.99,-11.86,식품,319320,3203512770,363936006900,3
200880,서연이화,2.28,13.1,자동차부품,207239,2752543870,356775368400,2
026890,스틱인베스트먼트,1.88,-3.84,창업투자,10530,89209600,356348396250,2
