Code,Name,Volatility,TotalReturn,Sector,Volume,Amount,Marcap,Risk
368590,RISE 미국나스닥100,1.41,0.9,해외주식,339576,7770,9329,2
305540,TIGER 2차전지테마,2.45,-2.42,국내 업종/테마,1821383,28711,9066,3
458760,TIGER 미국배당다우존스타겟커버드콜2호,0.72,-1.59,해외주식,416621,4492,9011,1
278540,KODEX MSCI Korea TR,1.26,4.78,국내 시장지수,911,10,8897,2
477080,RISE CD금리액티브(합성),0.01,0.27,채권,756,77,8375,1
436140,SOL 종합채권(AA-이상)액티브,0.25,-0.79,채권,1,0,8317,1
379780,RISE 미국S&P500,1.01,-0.33,해외주식,196393,3669,7754,2
446720,SOL 미국배당다우존스,0.8,-2.58,해외주식,249052,2902,7731,1
157450,TIGER 단기통안채,0.01,0.24,채권,26365,2881,7543,1
356540,ACE 종합채권(AA-이상)KIS액티브,0.29,-0.6,채권,1164,124,7429,1
315930,KODEX Top5PlusTR,1.52,5.96,국내 업종/테마,6915,148,7391,2
294400,KOSEF 200TR,1.25,5.04,국내 시장지수,28033,1193,7249,2
457480,ACE 테슬라밸류체인액티브,3.84,0.4,해외주식,1272475,22399,7119,3
453870,TIGER 인도니프티50,0.68,-3.36,해외주식,81223,1098,7067,1
153130,KODEX 단기채권,0.02,0.22,채권,3260,365,6914,1
451540,TIGER 종합채권(AA-이상)액티브,0.25,-0.59,채권,257,14,6542,1
329750,TIGER 미국달러단기채권액티브,0.5,1.95,채권,99291,1292,6528,1
411060,ACE KRX금현물,0.87,3.74,원자재,302577,5498,6378,2
458250,TIGER 미국30년국채스트립액티브(합성 H),1.15,-13.56,채권,114986,4422,6329,2
314250,KODEX 미국빅테크10(H),1.71,2.48,해외주식,45289,2143,6154,2
396500,TIGER Fn반도체TOP10,2.24,17.66,국내 업종/테마,690424,7050,6052,3
465580,ACE 미국빅테크TOP7 Plus,1.65,5.3,해외주식,377933,7091,6002,2
329200,TIGER 리츠부동산인프라,1.16,2.61,국내 업종/테마,191848,790,5893,2
152100,PLUS 200,1.33,4.88,국내 시장지수,233785,7963,5878,2
402970,ACE 미국배당다우존스,0.8,-2.64,해외주식,170055,2191,5824,1
486290,TIGER 미국나스닥100타겟데일리커버드콜,1.35,0.53,해외주식,796423,8250,5802,2
139260,TIGER 200 IT,1.96,8.69,국내 업종/테마,10855,304,5504,3
456610,TIGER 미국달러SOFR금리액티브(합성),0.49,2.01,채권,6211,366,5482,1
371160,TIGER 차이나항셍테크,1.78,-5.63,해외주식,240282,1687,5342,3
091160,KODEX 반도체,2.22,19.71,국내 업종/테마,455583,14605,5285,3
390390,KODEX 미국반도체MV,1.87,6.33,해외주식,105458,2682,5179,3
466920,SOL 조선TOP3플러스,2.51,24.68,국내 업종/테마,2212495,35933,5172,3
469830,SOL 초단기채권액티브,0.01,0.31,채권,185399,9729,5090,1
114800,KODEX 인버스,1.31,-4.61,국내파생,17714895,81549,5089,2
272580,TIGER 단기채권액티브,0.01,0.29,채권,3233,178,5079,1
439870,KODEX 국고채30년액티브,0.81,-3.09,채권,3497,421,4929,1
091180,KODEX 자동차,1.61,3.92,국내 업종/테마,85313,1561,4891,2
292150,TIGER TOP10,1.49,5.8,국내 업종/테마,25241,278,4889,2
481060,KODEX 미국30년국채타겟커버드콜(합성 H),0.62,-7.75,채권,567048,5120,4802,1
453810,KODEX 인도Nifty50,0.67,-3.23,해외주식,146690,2024,4704,1
479080,1Q 머니마켓액티브,0.01,0.29,채권,6498,335,4664,1
114260,KODEX 국고채3년,0.14,0.0,채권,2040,126,4640,1
462010,TIGER 2차전지소재Fn,3.03,-5.52,국내 업종/테마,2369157,9966,4526,3
455030,KODEX 미국달러SOFR금리액티브(합성),0.47,2.0,채권,98131,1200,4531,1
161510,PLUS 고배당주,0.97,-1.95,국내 업종/테마,149087,2150,4505,2
474220,TIGER 미국테크TOP10타겟커버드콜,1.07,4.24,해외주식,249476,3685,4452,2
196230,RISE 단기통안채,0.01,0.23,채권,9339,1064,4252,1
293180,HANARO 200,1.28,4.94,국내 시장지수,8038,267,4219,2
226490,KODEX 코스피,1.19,4.6,국내 시장지수,173137,4446,4159,2
251350,KODEX 선진국MSCI World,0.98,-0.94,해외주식,19929,625,3887,2
446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,1.71,8.78,해외주식,134385,3653,3864,2
477050,PLUS 머니마켓액티브,0.01,0.28,채권,14856,765,3796,1
105190,ACE 200,1.31,4.97,국내 시장지수,25776,880,3777,2
441680,TIGER 미국나스닥100커버드콜(합성),0.83,4.01,기타,141935,1633,3751,2
148070,KOSEF 국고채10년,0.39,-1.38,채권,6579,750,3697,1
472870,RISE 미국30년국채엔화노출(합성 H),0.94,-10.84,채권,886957,7244,3629,2
483280,KODEX 미국AI테크TOP10타겟커버드콜,1.48,5.2,해외주식,297005,3509,3617,2
491610,1Q CD금리액티브(합성),0.01,0.26,채권,420,42,3613,1
449180,KODEX 미국S&P500(H),1.03,-2.13,해외주식,196508,2706,3562,2
454780,히어로즈 종합채권(AA-이상)액티브,0.29,-0.88,채권,3,0,3553,1
473290,KODEX 26-12 회사채(AA-이상)액티브,0.06,0.33,채권,3212,34,3551,1
385560,RISE KIS국고채30년Enhanced,1.09,-4.76,채권,14977,1229,3505,2
447770,TIGER 테슬라채권혼합Fn,1.95,0.11,기타,268901,3825,3429,3
302190,TIGER 중장기국채,0.26,-0.75,채권,2015,104,3408,1
448290,TIGER 미국S&P500TR(H),1.03,-2.19,해외주식,79617,1135,3389,2
476450,히어로즈 머니마켓액티브,0.01,0.28,채권,68,3,3342,1
364980,TIGER 2차전지TOP10,2.21,-2.49,국내 업종/테마,15924856,138956,3288,3
471230,KODEX 국고채10년액티브,0.4,-1.44,채권,1061,118,3252,1
449190,KODEX 미국나스닥100(H),1.42,-1.01,해외주식,89617,1493,3211,2
091170,KODEX 은행,1.31,-0.59,국내 업종/테마,114487,946,3205,2
456600,TIMEFOLIO 글로벌AI인공지능액티브,2.73,5.97,해외주식,176810,4801,3155,3
451000,PLUS 종합채권(AA-이상)액티브,0.31,-0.61,채권,13,1,3137,1
484790,KODEX 미국30년국채액티브(H),0.67,-8.06,채권,944235,8461,3123,1
439860,KODEX ESG종합채권(A-이상)액티브,0.19,0.22,채권,5,0,3009,1
069660,KOSEF 200,1.31,5.08,국내 시장지수,41604,1391,2969,2
489250,KODEX 미국배당다우존스,0.82,-2.45,해외주식,445026,4863,2951,1
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,1.4,0.87,해외주식,20257,233,2930,2
304660,KODEX 미국30년국채울트라선물(H),0.64,-8.38,채권,56109,413,2878,1
143860,TIGER 헬스케어,1.95,7.47,국내 업종/테마,67236,2585,2767,3
467940,KODEX 25-11 회사채(A+이상)액티브,0.05,0.23,채권,414,4,2737,1
475720,RISE 200위클리커버드콜,0.97,1.51,국내파생,220513,1847,2644,2
449450,PLUS K방산,2.44,21.81,국내 업종/테마,243501,4989,2621,3
463290,1Q 단기금융채액티브,0.01,0.28,채권,7516,797,2595,1
455850,SOL AI반도체소부장,2.6,25.4,국내 업종/테마,195572,2153,2558,3
480260,TIGER 27-04회사채(A+이상)액티브,0.09,0.24,채권,1631,85,2543,1
438330,TIGER 투자등급회사채액티브,0.15,0.13,채권,3650,419,2534,1
487230,KODEX 미국AI전력핵심인프라,2.13,3.45,해외주식,475052,6435,2521,3
487340,ACE CD금리&초단기채권액티브,0.01,0.29,채권,16333,1665,2472,1
482730,TIGER 미국S&P500타겟데일리커버드콜,1.0,-0.59,해외주식,222736,2497,2454,2
241180,TIGER 일본니케이225,1.11,-1.01,해외주식,7111,156,2445,2
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),1.39,-7.26,해외주식,33200,217,2424,2
466940,TIGER 은행고배당플러스TOP10,1.22,-0.64,국내 업종/테마,209387,2860,2414,2
365780,ACE 국고채10년,0.39,-1.4,채권,3205,287,2392,1
426030,TIMEFOLIO 미국나스닥100액티브,2.51,-0.2,해외주식,117566,3152,2381,3
251340,KODEX 코스닥150선물인버스,1.85,-6.01,국내파생,28116219,110581,2380,3
452360,SOL 미국배당다우존스(H),0.8,-4.31,해외주식,86844,969,2347,1
245710,ACE 베트남VN30(합성),0.71,0.45,해외주식,8051,172,2312,1
388420,RISE 비메모리반도체액티브,2.05,22.03,국내 업종/테마,45873,468,2311,3
475080,KODEX 테슬라커버드콜채권혼합액티브,0.99,-0.34,기타,163333,1595,2295,2
488980,SOL 26-12 회사채(AA-이상)액티브,0.06,0.36,채권,19225,977,2293,1
423920,TIGER 미국필라델피아반도체레버리지(합성),3.86,12.42,해외주식,55264,1490,2292,3
438080,ACE 미국S&P500채권혼합액티브,0.45,1.16,기타,215613,2813,2279,1
091230,TIGER 반도체,2.28,20.04,국내 업종/테마,84988,2810,2276,3
200250,KOSEF 인도Nifty50(합성),0.63,-3.62,해외주식,8804,222,2277,1
479520,RISE KOFR금리액티브(합성),0.01,0.23,채권,755,77,2247,1
448300,TIGER 미국나스닥100TR(H),1.41,-0.98,해외주식,244311,4204,2206,2
466950,TIGER 글로벌AI액티브,2.47,1.4,해외주식,94910,1787,2182,3
361580,RISE 200TR,1.25,4.96,국내 시장지수,20551,379,2152,2
290130,RISE ESG사회책임투자,1.43,5.43,국내 업종/테마,3943,49,2122,2
494890,KODEX 200액티브,1.31,5.15,국내 시장지수,3468,33,2117,2
488500,TIGER 미국S&P500동일가중,0.93,-2.95,해외주식,25210,273,2097,2
367770,RISE 수소경제테마,1.57,6.62,국내 업종/테마,6409,55,2053,2
497570,TIGER 미국필라델피아AI반도체나스닥,2.12,9.62,해외주식,502815,5726,2023,3
472160,TIGER 미국테크TOP10 INDXX(H),1.56,1.63,해외주식,155549,2376,1982,2
495850,KODEX 코리아밸류업,1.14,5.0,국내 시장지수,64488,622,1968,2
462330,KODEX 2차전지산업레버리지,5.04,-5.85,국내 업종/테마,4856784,6580,1959,3
228790,TIGER 화장품,2.46,4.02,국내 업종/테마,1627177,4396,1961,3
395270,HANARO Fn K-반도체,2.02,16.13,국내 업종/테마,21861,215,1947,3
490490,SOL 미국배당미국채혼합50,0.52,-1.93,기타,274232,2846,1913,1
473330,SOL 미국30년국채커버드콜(합성),0.56,-3.83,채권,259537,2487,1906,1
329650,KODEX TRF3070,0.34,-0.81,기타,42671,577,1866,1
272560,RISE 단기국공채액티브,0.02,0.27,채권,52,5,1866,1
456880,ACE 미국달러SOFR금리(합성),0.46,1.87,기타,30004,359,1863,1
409820,KODEX 미국나스닥100레버리지(합성 H),2.77,-2.45,해외주식,315555,3928,1833,3
132030,KODEX 골드선물(H),0.91,-0.92,원자재,33003,531,1788,2
273140,KODEX 단기변동금리부채권액티브,0.02,0.26,채권,84,9,1780,1
295040,SOL 200TR,1.35,4.81,국내 시장지수,183206,2249,1770,2
473460,KODEX 미국서학개미,2.82,4.51,해외주식,604411,11623,1759,3
277630,TIGER 코스피,1.19,4.51,국내 시장지수,29714,774,1729,2
480020,ACE 미국빅테크7+데일리타겟커버드콜(합성),1.49,2.38,해외주식,331054,4116,1717,2
282000,RISE 국고채3년선물인버스,0.13,0.64,국내파생,1,0,1714,1
261260,KODEX 미국달러선물인버스2X,0.94,-3.24,기타,337706,1757,1699,2
458210,히어로즈 CD금리액티브(합성),0.01,0.26,기타,90,9,1688,1
472170,TIGER 미국테크TOP10채권혼합,0.77,0.81,기타,129222,1662,1683,1
499660,TIGER CD금리플러스액티브(합성),0.01,0.18,기타,81704,81811,1681,1
476690,TIGER 글로벌비만치료제TOP2Plus,1.32,-6.43,해외주식,83863,810,1662,2
483230,RISE 25-06 은행채(AA+이상)액티브,0.02,0.32,채권,36,1,1630,1
481180,SOL 미국AI소프트웨어,1.64,-6.05,해외주식,343324,4434,1600,2
461490,RISE 글로벌자산배분액티브,0.44,-0.12,기타,47231,611,1600,1
143850,TIGER 미국S&P500선물(H),1.02,-2.73,해외주식,4683,299,1581,2
192090,TIGER 차이나CSI300,1.43,-5.51,해외주식,36029,355,1567,2
190620,ACE 단기통안채,0.01,0.25,채권,5063,508,1559,1
464930,TIGER 글로벌혁신블루칩TOP10,1.09,-0.19,해외주식,11960,191,1555,2
363570,KODEX 장기종합채권(AA-이상)액티브,0.48,-1.52,채권,728,73,1544,1
435420,TIGER 미국나스닥100TR채권혼합Fn,0.49,-0.04,기타,39891,518,1526,1
434060,KODEX TDF2050액티브,0.67,-1.37,기타,96029,1378,1522,1
451530,TIGER 국고채30년스트립액티브,1.26,-5.63,채권,19133,1149,1505,2
458260,TIGER 미국투자등급회사채액티브(H),0.37,-4.02,채권,2818,135,1503,1
448600,RISE 25-11 회사채(AA-이상)액티브,0.03,0.32,채권,9941,522,1494,1
461270,ACE 26-06 회사채(AA-이상)액티브,0.05,0.41,채권,16775,183,1492,1
479730,TIGER 인도빌리언컨슈머,0.86,-0.57,해외주식,15274,160,1489,2
448540,ACE 엔비디아채권혼합블룸버그,0.99,1.61,기타,75264,1688,1482,2
244580,KODEX 바이오,2.35,9.01,국내 업종/테마,167001,1394,1479,3
305080,TIGER 미국채10년선물,0.4,-1.03,채권,32747,411,1467,1
422420,RISE 2차전지액티브,2.34,-1.23,국내 업종/테마,242738,1629,1460,3
414780,TIGER 차이나과창판STAR50(합성),2.35,-5.67,해외주식,40052,309,1443,3
372330,KODEX 차이나항셍테크,1.71,-5.78,해외주식,45973,321,1414,2
364960,TIGER BBIG,1.61,-1.15,국내 업종/테마,14182,84,1409,2
481190,SOL 미국테크TOP10,1.52,3.41,해외주식,173590,2368,1398,2
182480,TIGER 미국MSCI리츠(합성 H),1.34,-6.33,기타,5235,65,1392,2
219480,KODEX 미국S&P500선물(H),1.05,-2.59,해외주식,987,26,1387,2
476800,KODEX 한국부동산리츠인프라,0.89,2.65,기타,295196,1369,1357,2
483320,ACE 엔비디아밸류체인액티브,2.59,6.35,해외주식,473416,4875,1340,3
364970,TIGER 바이오TOP10,2.14,5.85,국내 업종/테마,395676,2981,1337,3
309230,ACE 미국WideMoat동일가중,0.84,-2.9,해외주식,9169,253,1318,2
461500,HANARO 종합채권(AA-이상)액티브,0.33,-0.55,채권,483,54,1311,1
441640,KODEX 미국배당커버드콜액티브,0.79,-2.01,해외주식,177280,2116,1306,1
480030,ACE 미국500데일리타겟커버드콜(합성),0.9,-1.25,해외주식,165544,1827,1301,2
433330,SOL 미국S&P500,1.06,-0.42,해외주식,24572,439,1287,2
462900,KoAct 바이오헬스케어액티브,2.67,5.71,국내 업종/테마,377066,5161,1264,3
494300,KODEX 미국나스닥100데일리커버드콜OTM,1.21,-0.63,해외주식,785573,8246,1259,2
492500,1Q 현대차그룹채권(A+이상)&국고통안,0.08,0.19,기타,0,0,1248,1
455860,SOL 2차전지소부장Fn,2.78,-4.77,국내 업종/테마,543863,2204,1235,3
326240,RISE IT플러스,1.81,4.02,국내 업종/테마,3001,44,1229,3
490090,TIGER 미국AI빅테크10,1.45,3.73,해외주식,135870,1644,1223,2
496080,TIGER 코리아밸류업,1.2,5.16,국내 시장지수,45144,437,1213,2
485540,KODEX 미국AI테크TOP10,1.59,4.61,해외주식,107913,1273,1211,2
438100,ACE 미국나스닥100채권혼합액티브,0.54,1.64,기타,144594,1966,1210,1
491230,PLUS 국공채머니마켓액티브,0.01,0.35,채권,824,41,1202,1
483290,KODEX 미국배당다우존스타겟커버드콜,0.72,-1.07,해외주식,83787,886,1187,1
438570,SOL 국고채10년,0.38,-1.44,채권,3,0,1178,1
493810,TIGER 미국AI빅테크10타겟데일리커버드콜,1.42,3.88,해외주식,316505,3603,1178,2
498270,KOSEF 미국양자컴퓨팅,3.78,-0.6,해외주식,1509283,14935,1172,3
475260,ACE 2월만기자동연장회사채AA-이상액티브,0.06,0.34,채권,438,4,1172,1
461460,PLUS 국고채10년액티브,0.42,-1.52,채권,303,16,1163,1
462540,SOL 25-09 회사채(AA-이상)액티브,0.02,0.36,채권,2354,126,1159,1
232080,TIGER 코스닥150,1.78,6.4,국내 시장지수,109795,1342,1152,3
418660,TIGER 미국나스닥100레버리지(합성),2.8,1.05,해외주식,116321,3082,1153,3
465350,RISE 2차전지TOP10인버스(합성),2.45,2.93,국내파생,581837,19986,1127,3
328370,PLUS 코스피TR,1.25,4.45,국내 시장지수,359,4,1120,2
472920,HK 종합채권(AA-이상)액티브,0.25,-0.58,채권,0,0,1116,1
412770,TIGER 글로벌메타버스액티브,1.05,-0.76,해외주식,4441,52,1110,2
463050,TIMEFOLIO K바이오액티브,2.68,6.43,국내 업종/테마,130282,1551,1105,3
168580,ACE 중국본토CSI300,1.31,-4.76,해외주식,694,19,1103,2
466400,1Q 25-08 회사채(A+이상)액티브,0.02,0.31,채권,35,3,1101,1
304940,KODEX 미국나스닥100선물(H),1.41,-1.4,해외주식,3744,92,1097,2
275980,TIGER 글로벌4차산업혁신기술(합성 H),1.36,-2.91,해외주식,691,11,1090,2
270810,RISE 코스닥150,1.82,5.92,국내 시장지수,12865,151,1087,3
245340,TIGER 미국다우존스30,0.85,-2.45,해외주식,7306,221,1073,2
437080,KODEX 미국종합채권ESG액티브(H),0.26,-2.59,채권,1512,151,1072,1
495710,BNK 26-06 특수채(AAA이상)액티브,0.04,0.3,채권,0,0,1061,1
465780,마이티 26-09 특수채(AAA)액티브,0.06,0.36,채권,6562,686,1057,1
489870,히어로즈 25-09 회사채(AA-이상)액티브,0.02,0.34,채권,5001,252,1052,1
157490,TIGER 소프트웨어,1.82,-3.36,국내 업종/테마,51222,402,1048,3
486450,SOL 미국AI전력인프라,2.58,4.79,해외주식,169816,2380,1044,3
445290,KODEX K-로봇액티브,2.79,13.58,국내 업종/테마,74865,998,1040,3
441800,TIMEFOLIO Korea플러스배당액티브,1.02,1.17,국내 시장지수,44502,575,1039,2
476750,ACE 미국30년국채엔화노출액티브(H),0.86,-10.87,채권,158219,1387,1035,2
451060,1Q K200액티브,1.35,5.08,국내 시장지수,1990,21,1032,2
498180,파워 종합채권(AA-이상)액티브,0.31,-0.6,채권,0,0,1023,1
130730,KOSEF 단기자금,0.01,0.29,채권,326,33,1022,1
471990,KODEX AI반도체핵심장비,2.72,28.07,국내 업종/테마,235567,2256,1018,3
401470,KODEX K-메타버스액티브,1.49,-0.54,국내 업종/테마,13327,86,1016,2
487240,KODEX AI전력핵심설비,2.1,10.59,국내 업종/테마,470342,4596,1015,3
283580,KODEX 차이나CSI300,1.69,-3.56,해외주식,15127,187,1015,2
480310,TIGER 글로벌온디바이스AI,1.45,3.51,해외주식,34335,380,1007,2
401170,RISE 메타버스,1.81,1.05,국내 업종/테마,4195,24,1005,3
419890,히어로즈 단기채권ESG액티브,0.04,0.31,채권,5039,537,992,1
461260,ACE 25-06 회사채(AA-이상)액티브,0.05,0.23,채권,804,8,987,1
302450,RISE 코스피,1.29,4.81,국내 시장지수,1312,34,981,2
429000,TIGER 미국S&P500배당귀족,0.81,-4.55,해외주식,33889,415,975,1
228800,TIGER 여행레저,1.36,1.18,국내 업종/테마,35840,106,974,2
385550,RISE 단기종합채권(AA-이상)액티브,0.02,0.29,채권,13919,1544,969,1
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),3.3,10.04,해외주식,58438,1804,959,3
481430,RISE 국고채10년액티브,0.41,-1.46,채권,39,4,941,1
464240,히어로즈 26-09 회사채(AA-이상)액티브,0.05,0.32,채권,688,36,937,1
473440,ACE 11월만기자동연장회사채AA-이상액티브,0.04,0.33,채권,764,8,926,1
292560,TIGER 일본엔선물,0.48,-2.46,기타,62062,541,924,1
204480,TIGER 차이나CSI300레버리지(합성),2.82,-10.51,해외주식,13891,247,919,3
461950,KODEX 2차전지핵심소재10,3.03,-5.94,국내 업종/테마,511028,2202,916,3
480040,ACE 미국반도체데일리타겟커버드콜(합성),1.4,4.93,해외주식,33797,361,910,2
400970,TIGER Fn메타버스,1.65,2.18,국내 업종/테마,13982,91,907,2
139230,TIGER 200 중공업,1.49,16.04,국내 업종/테마,105458,614,881,2
491220,PLUS 200TR,1.26,4.84,국내 시장지수,189,7,877,2
114820,TIGER 국채3년,0.12,0.06,채권,269,28,873,1
472150,TIGER 배당커버드콜액티브,1.18,5.59,국내 업종/테마,12587,124,871,2
284430,KODEX 200미국채혼합,0.52,1.06,채권,30063,386,869,1
136340,RISE 중기우량회사채,0.09,0.24,채권,753,80,864,1
486830,HANARO 머니마켓액티브,0.01,0.29,채권,1099,55,861,1
144600,KODEX 은선물(H),1.88,-5.86,원자재,65431,357,852,3
449770,KOSEF 미국S&P500,1.0,-0.43,해외주식,1066,18,845,2
325010,KODEX 성장주,1.59,6.6,국내 업종/테마,143,1,838,2
494670,TIGER 조선TOP10,2.62,25.8,국내 업종/테마,444212,5872,835,3
213610,KODEX 삼성그룹밸류,1.39,5.47,국내 업종/테마,21127,170,826,2
453010,PLUS KOFR금리,0.01,0.24,기타,391,41,811,1
267770,TIGER 200선물레버리지,2.56,9.35,국내파생,91569,1060,798,3
266420,KODEX 헬스케어,1.98,7.75,국내 업종/테마,40960,709,795,3
464540,RISE 25-03 회사채(AA-이상)액티브,0.02,0.26,채권,60,3,795,1
228810,TIGER 미디어컨텐츠,2.97,-3.66,국내 업종/테마,65195,326,793,3
475280,ACE 8월만기자동연장회사채AA-이상액티브,0.05,0.24,채권,20,0,792,1
489030,PLUS 고배당주위클리커버드콜,1.09,-5.58,국내 업종/테마,88185,822,790,2
476070,KODEX 글로벌비만치료제TOP2 Plus,1.21,-8.44,해외주식,14114,146,782,2
452250,ACE 미국30년국채선물레버리지(합성 H),1.32,-16.12,채권,181922,983,779,2
150460,TIGER 중국소비테마,1.86,5.01,국내 업종/테마,3605,21,777,3
325020,KODEX 배당가치,1.13,0.64,국내 업종/테마,4316,57,764,2
478150,TIMEFOLIO 글로벌우주테크&방산액티브,1.72,2.17,해외주식,74156,1010,763,3
476760,ACE 미국30년국채액티브,0.71,-6.57,채권,85637,846,760,1
278240,RISE 코스닥150선물레버리지,3.64,11.78,국내파생,16719,139,746,3
448330,KODEX 삼성전자채권혼합,0.56,1.78,국내 시장지수,66543,704,734,1
468820,WON 25-09 회사채(AA-이상)액티브,0.02,0.32,채권,22,1,730,1
295020,RISE 국채선물10년인버스,0.55,2.22,채권,2,0,730,1
412570,TIGER 2차전지TOP10레버리지,4.0,-5.82,국내 업종/테마,1264320,1862,723,3
494310,KODEX 반도체레버리지,4.42,40.21,국내 업종/테마,375017,3451,720,3
332930,HANARO 200TR,1.35,4.77,국내 시장지수,1205,51,711,2
458750,TIGER 미국배당다우존스타겟커버드콜1호,0.78,-2.15,해외주식,14993,177,710,1
225040,TIGER 미국S&P500레버리지(합성 H),2.03,-4.95,해외주식,6979,321,701,3
471760,TIGER AI반도체핵심공정,2.81,29.22,국내 업종/테마,474300,4422,693,3
310960,TIGER 200TR,1.26,4.94,국내 시장지수,8075,154,692,2
497880,SOL CD금리&머니마켓액티브,0.01,0.28,채권,55757,2791,690,1
252710,TIGER 200선물인버스2X,2.5,-9.54,국내파생,1690051,4243,683,3
174360,RISE 중국본토대형주CSI100,1.2,-5.48,해외주식,3782,67,678,2
139280,TIGER 경기방어,1.46,2.92,국내 업종/테마,1280,12,674,2
414270,ACE 글로벌자율주행액티브,2.2,1.42,해외주식,61116,719,666,3
463300,RISE 중국본토CSI300,1.56,-5.15,해외주식,1523,15,656,2
399110,SOL 미국S&P500ESG,1.01,-1.09,해외주식,10542,177,656,2
464310,TIGER 글로벌AI&로보틱스 INDXX,1.42,-1.71,해외주식,60816,825,643,2
261240,KODEX 미국달러선물,0.52,1.93,기타,28459,406,644,1
236350,TIGER 인도니프티50레버리지(합성),1.26,-6.56,해외주식,1353,58,638,2
261220,KODEX WTI원유선물(H),0.91,10.24,원자재,63964,994,638,2
195980,PLUS 신흥국MSCI(합성 H),0.85,-3.5,해외주식,6944,66,637,2
437070,KODEX 아시아달러채권ESG플러스액티브,0.42,0.17,채권,0,0,626,1
269540,PLUS 미국S&P500(H),1.03,-2.09,해외주식,2446,58,626,2
138540,TIGER 현대차그룹+펀더멘털,1.62,4.26,국내 업종/테마,6299,169,619,2
489570,HANARO 25-12 은행채(AA+이상)액티브,0.06,0.4,채권,1,0,611,1
395290,HANARO Fn K-POP&미디어,2.27,0.44,국내 업종/테마,52574,361,608,3
411420,KODEX 미국메타버스나스닥액티브,2.2,-0.32,해외주식,10911,167,608,3
308620,KODEX 미국10년국채선물,0.4,-1.05,채권,24288,287,603,1
319640,TIGER 골드선물(H),0.9,-0.98,해외주식,16126,276,600,2
