Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
441680,TIGER 미국나스닥100커버드콜(합성),0.74,6.7,0.35063856858119974,기타,294547,3406,3773
446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,1.55,5.08,0.4058036704956147,해외주식,86655,2221,3760
472870,RISE 미국30년국채엔화노출(합성 H),1.07,-6.5,-0.3052605801163827,채권,676209,5696,3758
148070,KOSEF 국고채10년,0.39,-1.5,-0.08795418557589196,채권,41585,4727,3726
476450,히어로즈 머니마켓액티브,0.01,0.26,0.013572757784885425,채권,6373,329,3598
105190,ACE 200,1.34,-3.63,-0.10359543088747422,국내 시장지수,25283,818,3564
483280,KODEX 미국AI테크TOP10타겟커버드콜,1.41,10.05,0.5783207172089828,해외주식,670901,7913,3553
454780,히어로즈 종합채권(AA-이상)액티브,0.26,-0.86,-0.037127236383874274,채권,16,1,3524
449180,KODEX 미국S&P500(H),0.97,-2.27,-0.08549601771001614,해외주식,886527,12176,3517
385560,RISE KIS국고채30년Enhanced,1.13,-2.62,-0.1078151251527543,채권,58659,4767,3446
302190,TIGER 중장기국채,0.26,-0.86,-0.04710945139065337,채권,91512,4724,3403
477050,PLUS 머니마켓액티브,0.01,0.3,0.01604534690704207,채권,109328,5630,3392
448290,TIGER 미국S&P500TR(H),0.97,-2.2,-0.08067420609402798,해외주식,269705,3836,3329
447770,TIGER 테슬라채권혼합Fn,1.78,6.6,0.3495885297835017,기타,1099348,15887,3247
449190,KODEX 미국나스닥100(H),1.35,-0.12,0.07085060427781786,해외주식,526391,8726,3184
091170,KODEX 은행,2.29,-13.47,-0.5297688361158316,국내 업종/테마,338062,2768,3171
473290,KODEX 26-12 회사채(AA-이상)액티브,0.07,0.14,0.009470781447105114,채권,21286,225,3147
484790,KODEX 미국30년국채액티브(H),0.71,-6.4,-0.3097938435453923,채권,736585,6682,3110
364980,TIGER 2차전지TOP10,2.12,-11.76,-0.6103425610136155,국내 업종/테마,2239772,18446,3048
489250,KODEX 미국배당다우존스,0.74,-1.46,-0.08409235041013152,해외주식,954548,10571,2993
456600,TIMEFOLIO 글로벌AI인공지능액티브,2.5,7.21,0.3875069640848527,해외주식,354275,9346,2965
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,1.32,2.07,0.1788048094027778,해외주식,47092,533,2930
304660,KODEX 미국30년국채울트라선물(H),0.68,-6.89,-0.3353030954609354,채권,172042,1287,2927
439860,KODEX ESG종합채권(A-이상)액티브,0.15,0.07,0.007414902096961051,채권,11,1,2917
069660,KOSEF 200,1.32,-3.51,-0.10232567378710253,국내 시장지수,149819,4778,2810
467940,KODEX 25-11 회사채(A+이상)액티브,0.05,0.14,0.007023545816403076,채권,6960,74,2732
451000,PLUS 종합채권(AA-이상)액티브,0.32,-0.48,-0.03489032258725433,채권,120,13,2651
143860,TIGER 헬스케어,2.27,0.18,0.15283988433883014,국내 업종/테마,83380,3053,2647
449450,PLUS K방산,3.36,3.44,0.41568060473986046,국내 업종/테마,873290,17151,2542
475720,RISE 200위클리커버드콜,1.07,-2.61,-0.08008304191473747,국내파생,652124,5380,2525
241180,TIGER 일본니케이225,1.16,2.37,0.23830876448210306,해외주식,56265,1253,2497
482730,TIGER 미국S&P500타겟데일리커버드콜,0.99,2.23,0.1414758784698606,해외주식,428612,4857,2462
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),1.4,-5.42,-0.2434998485519185,해외주식,63365,417,2456
487340,ACE CD금리&초단기채권액티브,0.01,0.3,0.014987375653000568,채권,22727,2316,2405
245710,ACE 베트남VN30(합성),0.8,6.48,0.3299370145165625,해외주식,46407,1018,2359
487230,KODEX 미국AI전력핵심인프라,1.81,-2.55,-0.16078864799176307,해외주식,303413,3861,2355
479520,RISE KOFR금리액티브(합성),0.01,0.26,0.01344935386247248,채권,4574,468,2347
200250,KOSEF 인도Nifty50(합성),0.66,1.49,0.12451694964052629,해외주식,31122,803,2327
438330,TIGER 투자등급회사채액티브,0.14,-0.03,-0.0020817649736326604,채권,10094,1158,2300
452360,SOL 미국배당다우존스(H),0.78,-6.02,-0.3214955259781149,해외주식,398156,4454,2299
475080,KODEX 테슬라커버드콜채권혼합액티브,0.8,2.49,0.12629274096573723,기타,402709,3976,2292
466940,TIGER 은행고배당플러스TOP10,2.19,-13.35,-0.5059279650401771,국내 업종/테마,498110,6763,2284
458210,히어로즈 CD금리액티브(합성),0.01,0.27,0.014914851136325069,기타,2756,291,2279
455850,SOL AI반도체소부장,2.57,8.05,0.6300755791593681,국내 업종/테마,111522,1099,2259
426030,TIMEFOLIO 미국나스닥100액티브,2.49,3.47,0.2726160219800716,해외주식,323940,8584,2248
365780,ACE 국고채10년,0.39,-1.5,-0.08509205943670162,채권,17336,1550,2229
423920,TIGER 미국필라델피아반도체레버리지(합성),3.87,7.72,0.7476982855067652,해외주식,181691,4613,2221
448300,TIGER 미국나스닥100TR(H),1.35,0.03,0.07792073810070796,해외주식,126500,2158,2191
251340,KODEX 코스닥150선물인버스,2.13,2.6,0.02767661005966593,국내파생,35353077,146880,2172
438080,ACE 미국S&P500채권혼합액티브,0.45,4.11,0.21448712254907684,기타,634678,8356,2134
488500,TIGER 미국S&P500동일가중,0.88,-1.57,-0.0730914917039921,해외주식,178199,1949,2125
388420,RISE 비메모리반도체액티브,2.22,9.03,0.5818343344513044,국내 업종/테마,65615,617,2121
463290,1Q 단기금융채액티브,0.01,0.26,0.013227486839558766,채권,23570,2498,2116
480260,TIGER 27-04회사채(A+이상)액티브,0.08,0.1,0.0029085277934304266,채권,157273,8194,2108
466950,TIGER 글로벌AI액티브,2.3,2.49,0.18624272734333866,해외주식,160855,2921,2106
488980,SOL 26-12 회사채(AA-이상)액티브,0.05,0.18,0.012349482917397014,채권,11213,568,2095
361580,RISE 200TR,1.27,-3.61,-0.11131466073797894,국내 시장지수,33368,587,2063
091230,TIGER 반도체,2.06,6.07,0.4333141486585562,국내 업종/테마,61723,1836,2039
494890,KODEX 200액티브,1.36,-3.31,-0.08267983770920864,국내 시장지수,1930,17,2006
290130,RISE ESG사회책임투자,1.86,-7.32,-0.21321014590042822,국내 업종/테마,17143,203,2004
272560,RISE 단기국공채액티브,0.01,0.21,0.011439900351106758,채권,4477,499,1982
367770,RISE 수소경제테마,1.92,-3.49,-0.09683223520046251,국내 업종/테마,29573,248,1971
473330,SOL 미국30년국채커버드콜(합성),0.48,0.46,0.04411520348226616,채권,438836,4302,1951
372330,KODEX 차이나항셍테크,1.67,4.3,0.27161522859449655,해외주식,86064,618,1946
228790,TIGER 화장품,3.3,3.88,0.6555871176564105,국내 업종/테마,1585767,4267,1910
495850,KODEX 코리아밸류업,1.32,-3.01,-0.02383720622430139,국내 시장지수,42338,394,1878
472160,TIGER 미국테크TOP10 INDXX(H),1.47,4.81,0.3320887241768494,해외주식,422292,6434,1878
456880,ACE 미국달러SOFR금리(합성),0.45,4.82,0.24096032320959138,기타,111900,1355,1862
329650,KODEX TRF3070,0.32,-0.04,0.00047209822557736647,기타,112415,1516,1852
409820,KODEX 미국나스닥100레버리지(합성 H),2.72,-0.69,0.14907444402161693,해외주식,253224,3089,1829
497570,TIGER 미국필라델피아AI반도체나스닥,2.08,7.91,0.5647591115067806,해외주식,848534,9306,1802
273140,KODEX 단기변동금리부채권액티브,0.01,0.3,0.015298933772726064,채권,200,22,1780
143850,TIGER 미국S&P500선물(H),0.96,-2.64,-0.11046443981180598,해외주식,13533,863,1772
490490,SOL 미국배당미국채혼합50,0.53,0.05,-0.003425252481635832,기타,653100,6886,1761
132030,KODEX 골드선물(H),0.84,-0.84,0.00806603391965477,원자재,99294,1587,1760
395270,HANARO Fn K-반도체,1.66,6.22,0.4317838811994429,국내 업종/테마,46074,410,1759
499660,TIGER CD금리플러스액티브(합성),0.01,0.15,0.017764904125584638,기타,103699,103803,1732
480020,ACE 미국빅테크7+데일리타겟커버드콜(합성),1.48,8.99,0.5180715435699074,해외주식,477572,5978,1729
483230,RISE 25-06 은행채(AA+이상)액티브,0.02,0.21,0.011290782637412011,채권,532,27,1720
282000,RISE 국고채3년선물인버스,0.13,0.61,0.03196871518669875,국내파생,4,0,1711
476690,TIGER 글로벌비만치료제TOP2Plus,1.21,-2.82,-0.14607551136451846,해외주식,45224,443,1696
295040,SOL 200TR,1.4,-3.56,-0.100859965346875,국내 시장지수,11796,137,1680
261260,KODEX 미국달러선물인버스2X,0.9,-8.92,-0.45330186336743516,기타,3893316,19731,1666
462330,KODEX 2차전지산업레버리지,4.72,-27.38,-1.4121344942018947,국내 업종/테마,9062093,10573,1648
192090,TIGER 차이나CSI300,1.46,0.97,0.06347486014899095,해외주식,124265,1276,1634
277630,TIGER 코스피,1.34,-3.48,-0.07679415221583663,국내 시장지수,44652,1113,1623
481180,SOL 미국AI소프트웨어,1.83,1.83,0.13541265144449754,해외주식,414030,5506,1600
472170,TIGER 미국테크TOP10채권혼합,0.76,3.5,0.20658119007248787,기타,337256,4355,1587
190620,ACE 단기통안채,0.01,0.26,0.012665714645899162,채권,6571,659,1576
464930,TIGER 글로벌혁신블루칩TOP10,1.19,4.53,0.31067405420817656,해외주식,208678,3348,1564
461490,RISE 글로벌자산배분액티브,0.45,1.44,0.10400752432155047,기타,131480,1706,1560
473460,KODEX 미국서학개미,2.44,8.95,0.49644687146022604,해외주식,1155351,22022,1529
435420,TIGER 미국나스닥100TR채권혼합Fn,0.52,0.65,0.055263833483578106,기타,295590,3821,1528
479730,TIGER 인도빌리언컨슈머,0.77,1.39,0.0791555449443232,해외주식,54311,570,1515
434060,KODEX TDF2050액티브,0.68,1.08,0.08064977404833362,기타,301701,4351,1496
461460,PLUS 국고채10년액티브,0.42,-1.62,-0.09998856803757283,채권,2892,159,1492
305080,TIGER 미국채10년선물,0.49,2.58,0.1325007222207436,채권,160873,2049,1490
461270,ACE 26-06 회사채(AA-이상)액티브,0.06,0.28,0.013803680657678008,채권,35648,388,1489
363570,KODEX 장기종합채권(AA-이상)액티브,0.46,-1.06,-0.054742929861095746,채권,411,41,1484
448600,RISE 25-11 회사채(AA-이상)액티브,0.03,0.24,0.011923299072028049,채권,7775,408,1475
451530,TIGER 국고채30년스트립액티브,1.29,-2.81,-0.1271955925163349,채권,90742,5410,1475
448540,ACE 엔비디아채권혼합블룸버그,0.78,0.91,0.051517854318879897,기타,83766,1858,1443
414780,TIGER 차이나과창판STAR50(합성),2.38,-1.83,-0.07415029556826828,해외주식,205380,1631,1418
480310,TIGER 글로벌온디바이스AI,1.44,1.32,0.19221565547767377,해외주식,32856,353,1410
182480,TIGER 미국MSCI리츠(합성 H),1.22,-6.23,-0.37611092048691347,기타,48782,619,1408
244580,KODEX 바이오,3.0,-1.99,0.10934517468858265,국내 업종/테마,187405,1471,1408
219480,KODEX 미국S&P500선물(H),0.98,-2.65,-0.10747723795193789,해외주식,36652,975,1400
458260,TIGER 미국투자등급회사채액티브(H),0.38,-2.53,-0.11202088414675349,채권,241244,11688,1364
364960,TIGER BBIG,1.77,-8.87,-0.41310177732424125,국내 업종/테마,60306,350,1364
481190,SOL 미국테크TOP10,1.5,9.53,0.5537181348032121,해외주식,291931,3999,1360
483320,ACE 엔비디아밸류체인액티브,1.91,1.41,0.22322460556836124,해외주식,571642,5526,1355
309230,ACE 미국WideMoat동일가중,0.86,-0.07,0.03135199688942936,해외주식,39579,1105,1331
476800,KODEX 한국부동산리츠인프라,1.14,-0.95,-0.07929219588691414,기타,909101,4160,1312
422420,RISE 2차전지액티브,2.11,-13.1,-0.6507122383301149,국내 업종/테마,112033,696,1307
441640,KODEX 미국배당커버드콜액티브,0.76,-0.22,0.00022433113874176236,해외주식,399652,4811,1306
433330,SOL 미국S&P500,1.1,2.24,0.14506078296324937,해외주식,99336,1789,1298
480030,ACE 미국500데일리타겟커버드콜(합성),0.94,2.49,0.15890385520264783,해외주식,459190,5125,1262
364970,TIGER 바이오TOP10,2.38,-1.86,0.07616430677095831,국내 업종/테마,657636,4705,1259
494300,KODEX 미국나스닥100데일리커버드콜OTM,1.28,3.21,0.2284333449406634,해외주식,1057964,11226,1253
492500,1Q 현대차그룹채권(A+이상)&국고통안,0.07,0.1,0.001513441571847629,기타,67,3,1246
491230,PLUS 국공채머니마켓액티브,0.02,0.3,0.01335581511501538,채권,967,48,1201
490090,TIGER 미국AI빅테크10,1.36,8.6,0.5151348151471068,해외주식,243378,2947,1200
475260,ACE 2월만기자동연장회사채AA-이상액티브,0.06,0.34,0.01689073232819971,채권,2290,23,1184
465350,RISE 2차전지TOP10인버스(합성),2.14,15.95,0.733227628275232,국내파생,362382,13447,1182
483290,KODEX 미국배당다우존스타겟커버드콜,0.64,0.1,-0.006926381867286002,해외주식,249342,2674,1181
493810,TIGER 미국AI빅테크10타겟데일리커버드콜,1.36,8.72,0.5064725626140049,해외주식,599412,6822,1179
438570,SOL 국고채10년,0.36,-1.55,-0.09035498225707927,채권,3776,403,1174
418660,TIGER 미국나스닥100레버리지(합성),2.83,8.98,0.6167225993928894,해외주식,240548,6449,1156
462540,SOL 25-09 회사채(AA-이상)액티브,0.01,0.25,0.01263686290337851,채권,603,32,1154
326240,RISE IT플러스,1.44,-4.18,-0.15896245435783998,국내 업종/테마,4207,59,1146
461500,HANARO 종합채권(AA-이상)액티브,0.29,-0.57,-0.033136864005746114,채권,63890,7210,1144
466400,1Q 25-08 회사채(A+이상)액티브,0.02,0.26,0.012860700565536232,채권,461,49,1132
462900,KoAct 바이오헬스케어액티브,3.03,-0.84,0.17187681745789044,국내 업종/테마,216710,2832,1130
496080,TIGER 코리아밸류업,1.37,-2.75,-0.012317077603264415,국내 시장지수,119620,1115,1130
168580,ACE 중국본토CSI300,1.29,1.07,0.0868099773671854,해외주식,5891,166,1125
455860,SOL 2차전지소부장Fn,2.48,-17.63,-0.946645654802339,국내 업종/테마,218717,816,1122
485540,KODEX 미국AI테크TOP10,1.54,9.62,0.5753430116411962,해외주식,341695,4016,1121
304940,KODEX 미국나스닥100선물(H),1.35,-0.47,0.05269172138465228,해외주식,25423,623,1119
461950,KODEX 2차전지핵심소재10,2.6,-18.92,-1.0570676379003234,국내 업종/테마,1008691,3966,1111
438100,ACE 미국나스닥100채권혼합액티브,0.55,4.81,0.2617028879802491,기타,465020,6381,1098
412770,TIGER 글로벌메타버스액티브,1.15,2.33,0.1991129568063854,해외주식,27444,319,1090
232080,TIGER 코스닥150,2.03,-2.72,-0.010420082954061782,국내 시장지수,230864,2671,1089
245340,TIGER 미국다우존스30,0.84,-0.32,-0.01861778246492085,해외주식,27913,856,1086
275980,TIGER 글로벌4차산업혁신기술(합성 H),1.26,-2.68,-0.08493846639860414,해외주식,10538,177,1086
487240,KODEX AI전력핵심설비,2.65,8.84,0.7484447214178269,국내 업종/테마,643428,6174,1083
328370,PLUS 코스피TR,1.3,-3.14,-0.08279523674531053,국내 시장지수,964,12,1067
476750,ACE 미국30년국채엔화노출액티브(H),1.03,-6.91,-0.32412980534794356,채권,138141,1251,1061
495710,BNK 26-06 특수채(AAA이상)액티브,0.03,0.19,0.010514699371160464,채권,1,0,1060
437080,KODEX 미국종합채권ESG액티브(H),0.26,-1.68,-0.08313302484214302,채권,3851,387,1058
465780,마이티 26-09 특수채(AAA)액티브,0.05,0.16,0.012054013316712964,채권,21,2,1054
489870,히어로즈 25-09 회사채(AA-이상)액티브,0.02,0.26,0.01288984765401624,채권,410,20,1050
481430,RISE 국고채10년액티브,0.39,-1.67,-0.08647810624531405,채권,108351,11454,1027
445290,KODEX K-로봇액티브,3.03,7.1,0.403369056450077,국내 업종/테마,540724,7071,1026
130730,KOSEF 단기자금,0.01,0.23,0.012770510762521448,채권,6673,677,1021
498180,파워 종합채권(AA-이상)액티브,0.31,-0.66,-0.03859422691843639,채권,1,0,1020
270810,RISE 코스닥150,2.03,-3.15,-0.022525993167330526,국내 시장지수,69659,779,1016
472920,HK 종합채권(AA-이상)액티브,0.2,-0.98,-0.05389193177166962,채권,1,0,1005
157490,TIGER 소프트웨어,1.82,-9.54,-0.46980087778025703,국내 업종/테마,124237,953,1001
441800,TIMEFOLIO Korea플러스배당액티브,1.6,-6.9,-0.21152204302025637,국내 시장지수,136220,1754,999
401470,KODEX K-메타버스액티브,1.71,-8.77,-0.4370109109370273,국내 업종/테마,150950,948,994
429000,TIGER 미국S&P500배당귀족,0.7,-2.94,-0.13898950702354695,해외주식,96682,1209,989
461260,ACE 25-06 회사채(AA-이상)액티브,0.06,0.19,0.016348586383725938,채권,14382,154,987
283580,KODEX 차이나CSI300,1.65,0.92,0.06134985746737378,해외주식,270890,3456,985
204480,TIGER 차이나CSI300레버리지(합성),2.85,3.57,0.21088890306790012,해외주식,44912,870,982
451060,1Q K200액티브,1.39,-3.69,-0.104948597590801,국내 시장지수,39706,402,977
486450,SOL 미국AI전력인프라,2.05,-5.24,-0.3756093585850251,해외주식,239980,3123,971
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),3.29,22.92,1.2695539442467294,해외주식,120122,3739,968
401170,RISE 메타버스,1.95,-6.66,-0.26681930652246055,국내 업종/테마,29460,163,965
385550,RISE 단기종합채권(AA-이상)액티브,0.01,0.24,0.012645034716392,채권,4626,512,961
463050,TIMEFOLIO K바이오액티브,2.99,0.13,0.183257249065331,국내 업종/테마,89986,1021,955
228800,TIGER 여행레저,1.87,-7.9,-0.3384384478715147,국내 업종/테마,157795,457,950
292560,TIGER 일본엔선물,0.52,-0.34,-0.007202795914428295,기타,51298,453,945
473440,ACE 11월만기자동연장회사채AA-이상액티브,0.04,0.24,0.014354072462505751,채권,5202,54,939
302450,RISE 코스피,1.4,-3.35,-0.09092363843559378,국내 시장지수,22461,558,935
471990,KODEX AI반도체핵심장비,2.89,11.68,0.9112220529615744,국내 업종/테마,392681,3391,932
332930,HANARO 200TR,1.36,-3.21,-0.10074381856081778,국내 시장지수,172,6,919
114820,TIGER 국채3년,0.12,-0.07,-0.006348452410915861,채권,1263,135,889
419890,히어로즈 단기채권ESG액티브,0.04,0.24,0.011665034342723257,채권,110690,11787,884
480040,ACE 미국반도체데일리타겟커버드콜(합성),1.39,3.28,0.26796719800252167,해외주식,94800,985,882
400970,TIGER Fn메타버스,1.92,-9.13,-0.42016605072157276,국내 업종/테마,47370,296,865
486830,HANARO 머니마켓액티브,0.01,0.32,0.015748334441400003,채권,5236,266,861
449770,KOSEF 미국S&P500,0.97,2.44,0.14746356424015286,해외주식,6365,110,852
464240,히어로즈 26-09 회사채(AA-이상)액티브,0.04,0.18,0.010585457655665209,채권,28216,1482,851
139230,TIGER 200 중공업,1.98,6.62,0.4580749191036711,국내 업종/테마,515640,2948,840
284430,KODEX 200미국채혼합,0.46,-0.04,0.03635767845580784,채권,86489,1103,838
