Code,Name,Volatility,TotalReturn,AvgReturn
475630,TIGER CD1년금리액티브(합성),0.01,0.29,0.014711352696037405
148020,RISE 200,1.3,-3.59,-0.10233164418728732
102780,KODEX 삼성그룹,1.41,-4.59,-0.16548365668608453
476810,KODEX 25-11 은행채(AA-이상)PLUS액티브,0.04,0.14,0.00964668703906768
491080,KODEX 25-12 은행채(AAA)액티브,0.01,0.18,0.011374649173129248
368590,RISE 미국나스닥100,1.42,4.52,0.3022134178513075
305720,KODEX 2차전지산업,2.28,-13.78,-0.7014359355522037
458760,TIGER 미국배당다우존스타겟커버드콜2호,0.65,-0.63,-0.04307057527558389
278540,KODEX MSCI Korea TR,1.3,-3.78,-0.09839111087231459
305540,TIGER 2차전지테마,2.25,-13.9,-0.7025720970402903
436140,SOL 종합채권(AA-이상)액티브,0.25,-0.31,-0.01868124597314169
446720,SOL 미국배당다우존스,0.75,-1.45,-0.08484387279152794
379780,RISE 미국S&P500,0.99,2.3,0.1451457181316135
157450,TIGER 단기통안채,0.01,0.23,0.013063929099680904
356540,ACE 종합채권(AA-이상)KIS액티브,0.27,-0.72,-0.044810811905869885
453870,TIGER 인도니프티50,0.68,1.66,0.1342481777420429
457480,ACE 테슬라밸류체인액티브,3.71,14.44,0.7632465729335147
315930,KODEX Top5PlusTR,1.37,-3.12,-0.05939266187325265
153130,KODEX 단기채권,0.02,0.27,0.013184413777765358
294400,KOSEF 200TR,1.29,-3.65,-0.11024619945681716
451540,TIGER 종합채권(AA-이상)액티브,0.25,-0.34,-0.019353052684010774
329750,TIGER 미국달러단기채권액티브,0.49,5.06,0.2503025248958746
458250,TIGER 미국30년국채스트립액티브(합성 H),1.15,-10.61,-0.5198604457670873
411060,ACE KRX금현물,0.79,7.48,0.38813143863081934
314250,KODEX 미국빅테크10(H),1.69,5.43,0.35590790843792286
486290,TIGER 미국나스닥100타겟데일리커버드콜,1.36,4.21,0.2847150191423148
402970,ACE 미국배당다우존스,0.74,-1.65,-0.09175850640293026
329200,TIGER 리츠부동산인프라,1.31,-0.83,-0.07002566830900836
465580,ACE 미국빅테크TOP7 Plus,1.66,11.38,0.6403534892749467
456610,TIGER 미국달러SOFR금리액티브(합성),0.47,4.87,0.2463769431310842
371160,TIGER 차이나항셍테크,1.75,3.99,0.2506205874056655
152100,PLUS 200,1.35,-3.71,-0.10611882181229496
396500,TIGER Fn반도체TOP10,1.78,6.02,0.43581767866061105
196230,RISE 단기통안채,0.01,0.24,0.012525247547442442
114800,KODEX 인버스,1.37,3.67,0.11943232262538742
390390,KODEX 미국반도체MV,1.79,3.7,0.3447788958561777
139260,TIGER 200 IT,1.56,-0.71,0.043456423218943274
091160,KODEX 반도체,1.97,6.05,0.4205459296290709
481060,KODEX 미국30년국채타겟커버드콜(합성 H),0.7,-5.99,-0.2879726929138654
091180,KODEX 자동차,1.71,0.44,0.07344737588179773
466920,SOL 조선TOP3플러스,2.61,14.37,0.7856286490300107
453810,KODEX 인도Nifty50,0.74,1.51,0.1246043186043011
469830,SOL 초단기채권액티브,0.01,0.32,0.01623441763598743
272580,TIGER 단기채권액티브,0.01,0.25,0.013190261176276308
114260,KODEX 국고채3년,0.14,0.0,-0.0027364202219337663
292150,TIGER TOP10,1.29,-2.7,-0.025416658574277662
161510,PLUS 고배당주,1.62,-10.39,-0.39691335512463566
455030,KODEX 미국달러SOFR금리액티브(합성),0.46,5.16,0.2505463684122533
474220,TIGER 미국테크TOP10타겟커버드콜,1.02,10.86,0.5760524015330504
439870,KODEX 국고채30년액티브,0.82,-2.0,-0.09406634313318674
462010,TIGER 2차전지소재Fn,2.42,-18.68,-1.0582998550684575
293180,HANARO 200,1.3,-3.58,-0.10586182586139192
226490,KODEX 코스피,1.32,-3.6,-0.09691719050069383
491610,1Q CD금리액티브(합성),0.01,0.29,0.015127109539238015
251350,KODEX 선진국MSCI World,0.99,1.62,0.10966003999824336
479080,1Q 머니마켓액티브,0.01,0.3,0.01603613201253684
471230,KODEX 국고채10년액티브,0.39,-1.51,-0.08716793476885087
441680,TIGER 미국나스닥100커버드콜(합성),0.74,6.7,0.35063856858119974
446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,1.55,5.08,0.4058036704956147
472870,RISE 미국30년국채엔화노출(합성 H),1.07,-6.5,-0.3052605801163827
148070,KOSEF 국고채10년,0.39,-1.5,-0.08795418557589196
476450,히어로즈 머니마켓액티브,0.01,0.26,0.013572757784885425
105190,ACE 200,1.34,-3.63,-0.10359543088747422
483280,KODEX 미국AI테크TOP10타겟커버드콜,1.41,10.05,0.5783207172089828
454780,히어로즈 종합채권(AA-이상)액티브,0.26,-0.86,-0.037127236383874274
449180,KODEX 미국S&P500(H),0.97,-2.27,-0.08549601771001614
385560,RISE KIS국고채30년Enhanced,1.13,-2.62,-0.1078151251527543
302190,TIGER 중장기국채,0.26,-0.86,-0.04710945139065337
477050,PLUS 머니마켓액티브,0.01,0.3,0.01604534690704207
448290,TIGER 미국S&P500TR(H),0.97,-2.2,-0.08067420609402798
447770,TIGER 테슬라채권혼합Fn,1.78,6.6,0.3495885297835017
449190,KODEX 미국나스닥100(H),1.35,-0.12,0.07085060427781786
091170,KODEX 은행,2.29,-13.47,-0.5297688361158316
473290,KODEX 26-12 회사채(AA-이상)액티브,0.07,0.14,0.009470781447105114
484790,KODEX 미국30년국채액티브(H),0.71,-6.4,-0.3097938435453923
364980,TIGER 2차전지TOP10,2.12,-11.76,-0.6103425610136155
489250,KODEX 미국배당다우존스,0.74,-1.46,-0.08409235041013152
456600,TIMEFOLIO 글로벌AI인공지능액티브,2.5,7.21,0.3875069640848527
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,1.32,2.07,0.1788048094027778
304660,KODEX 미국30년국채울트라선물(H),0.68,-6.89,-0.3353030954609354
439860,KODEX ESG종합채권(A-이상)액티브,0.15,0.07,0.007414902096961051
069660,KOSEF 200,1.32,-3.51,-0.10232567378710253
467940,KODEX 25-11 회사채(A+이상)액티브,0.05,0.14,0.007023545816403076
451000,PLUS 종합채권(AA-이상)액티브,0.32,-0.48,-0.03489032258725433
143860,TIGER 헬스케어,2.27,0.18,0.15283988433883014
449450,PLUS K방산,3.36,3.44,0.41568060473986046
475720,RISE 200위클리커버드콜,1.07,-2.61,-0.08008304191473747
241180,TIGER 일본니케이225,1.16,2.37,0.23830876448210306
482730,TIGER 미국S&P500타겟데일리커버드콜,0.99,2.23,0.1414758784698606
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),1.4,-5.42,-0.2434998485519185
487340,ACE CD금리&초단기채권액티브,0.01,0.3,0.014987375653000568
245710,ACE 베트남VN30(합성),0.8,6.48,0.3299370145165625
487230,KODEX 미국AI전력핵심인프라,1.81,-2.55,-0.16078864799176307
479520,RISE KOFR금리액티브(합성),0.01,0.26,0.01344935386247248
200250,KOSEF 인도Nifty50(합성),0.66,1.49,0.12451694964052629
438330,TIGER 투자등급회사채액티브,0.14,-0.03,-0.0020817649736326604
452360,SOL 미국배당다우존스(H),0.78,-6.02,-0.3214955259781149
475080,KODEX 테슬라커버드콜채권혼합액티브,0.8,2.49,0.12629274096573723
466940,TIGER 은행고배당플러스TOP10,2.19,-13.35,-0.5059279650401771
458210,히어로즈 CD금리액티브(합성),0.01,0.27,0.014914851136325069
455850,SOL AI반도체소부장,2.57,8.05,0.6300755791593681
426030,TIMEFOLIO 미국나스닥100액티브,2.49,3.47,0.2726160219800716
365780,ACE 국고채10년,0.39,-1.5,-0.08509205943670162
423920,TIGER 미국필라델피아반도체레버리지(합성),3.87,7.72,0.7476982855067652
448300,TIGER 미국나스닥100TR(H),1.35,0.03,0.07792073810070796
251340,KODEX 코스닥150선물인버스,2.13,2.6,0.02767661005966593
438080,ACE 미국S&P500채권혼합액티브,0.45,4.11,0.21448712254907684
488500,TIGER 미국S&P500동일가중,0.88,-1.57,-0.0730914917039921
388420,RISE 비메모리반도체액티브,2.22,9.03,0.5818343344513044
463290,1Q 단기금융채액티브,0.01,0.26,0.013227486839558766
480260,TIGER 27-04회사채(A+이상)액티브,0.08,0.1,0.0029085277934304266
466950,TIGER 글로벌AI액티브,2.3,2.49,0.18624272734333866
488980,SOL 26-12 회사채(AA-이상)액티브,0.05,0.18,0.012349482917397014
361580,RISE 200TR,1.27,-3.61,-0.11131466073797894
091230,TIGER 반도체,2.06,6.07,0.4333141486585562
494890,KODEX 200액티브,1.36,-3.31,-0.08267983770920864
290130,RISE ESG사회책임투자,1.86,-7.32,-0.21321014590042822
272560,RISE 단기국공채액티브,0.01,0.21,0.011439900351106758
367770,RISE 수소경제테마,1.92,-3.49,-0.09683223520046251
473330,SOL 미국30년국채커버드콜(합성),0.48,0.46,0.04411520348226616
372330,KODEX 차이나항셍테크,1.67,4.3,0.27161522859449655
228790,TIGER 화장품,3.3,3.88,0.6555871176564105
495850,KODEX 코리아밸류업,1.32,-3.01,-0.02383720622430139
472160,TIGER 미국테크TOP10 INDXX(H),1.47,4.81,0.3320887241768494
456880,ACE 미국달러SOFR금리(합성),0.45,4.82,0.24096032320959138
329650,KODEX TRF3070,0.32,-0.04,0.00047209822557736647
409820,KODEX 미국나스닥100레버리지(합성 H),2.72,-0.69,0.14907444402161693
497570,TIGER 미국필라델피아AI반도체나스닥,2.08,7.91,0.5647591115067806
273140,KODEX 단기변동금리부채권액티브,0.01,0.3,0.015298933772726064
143850,TIGER 미국S&P500선물(H),0.96,-2.64,-0.11046443981180598
490490,SOL 미국배당미국채혼합50,0.53,0.05,-0.003425252481635832
132030,KODEX 골드선물(H),0.84,-0.84,0.00806603391965477
395270,HANARO Fn K-반도체,1.66,6.22,0.4317838811994429
499660,TIGER CD금리플러스액티브(합성),0.01,0.15,0.017764904125584638
480020,ACE 미국빅테크7+데일리타겟커버드콜(합성),1.48,8.99,0.5180715435699074
483230,RISE 25-06 은행채(AA+이상)액티브,0.02,0.21,0.011290782637412011
282000,RISE 국고채3년선물인버스,0.13,0.61,0.03196871518669875
476690,TIGER 글로벌비만치료제TOP2Plus,1.21,-2.82,-0.14607551136451846
295040,SOL 200TR,1.4,-3.56,-0.100859965346875
261260,KODEX 미국달러선물인버스2X,0.9,-8.92,-0.45330186336743516
462330,KODEX 2차전지산업레버리지,4.72,-27.38,-1.4121344942018947
192090,TIGER 차이나CSI300,1.46,0.97,0.06347486014899095
277630,TIGER 코스피,1.34,-3.48,-0.07679415221583663
481180,SOL 미국AI소프트웨어,1.83,1.83,0.13541265144449754
472170,TIGER 미국테크TOP10채권혼합,0.76,3.5,0.20658119007248787
190620,ACE 단기통안채,0.01,0.26,0.012665714645899162
464930,TIGER 글로벌혁신블루칩TOP10,1.19,4.53,0.31067405420817656
461490,RISE 글로벌자산배분액티브,0.45,1.44,0.10400752432155047
473460,KODEX 미국서학개미,2.44,8.95,0.49644687146022604
435420,TIGER 미국나스닥100TR채권혼합Fn,0.52,0.65,0.055263833483578106
479730,TIGER 인도빌리언컨슈머,0.77,1.39,0.0791555449443232
434060,KODEX TDF2050액티브,0.68,1.08,0.08064977404833362
461460,PLUS 국고채10년액티브,0.42,-1.62,-0.09998856803757283
305080,TIGER 미국채10년선물,0.49,2.58,0.1325007222207436
461270,ACE 26-06 회사채(AA-이상)액티브,0.06,0.28,0.013803680657678008
363570,KODEX 장기종합채권(AA-이상)액티브,0.46,-1.06,-0.054742929861095746
448600,RISE 25-11 회사채(AA-이상)액티브,0.03,0.24,0.011923299072028049
451530,TIGER 국고채30년스트립액티브,1.29,-2.81,-0.1271955925163349
448540,ACE 엔비디아채권혼합블룸버그,0.78,0.91,0.051517854318879897
414780,TIGER 차이나과창판STAR50(합성),2.38,-1.83,-0.07415029556826828
480310,TIGER 글로벌온디바이스AI,1.44,1.32,0.19221565547767377
182480,TIGER 미국MSCI리츠(합성 H),1.22,-6.23,-0.37611092048691347
244580,KODEX 바이오,3.0,-1.99,0.10934517468858265
219480,KODEX 미국S&P500선물(H),0.98,-2.65,-0.10747723795193789
458260,TIGER 미국투자등급회사채액티브(H),0.38,-2.53,-0.11202088414675349
364960,TIGER BBIG,1.77,-8.87,-0.41310177732424125
481190,SOL 미국테크TOP10,1.5,9.53,0.5537181348032121
483320,ACE 엔비디아밸류체인액티브,1.91,1.41,0.22322460556836124
309230,ACE 미국WideMoat동일가중,0.86,-0.07,0.03135199688942936
476800,KODEX 한국부동산리츠인프라,1.14,-0.95,-0.07929219588691414
422420,RISE 2차전지액티브,2.11,-13.1,-0.6507122383301149
441640,KODEX 미국배당커버드콜액티브,0.76,-0.22,0.00022433113874176236
433330,SOL 미국S&P500,1.1,2.24,0.14506078296324937
480030,ACE 미국500데일리타겟커버드콜(합성),0.94,2.49,0.15890385520264783
364970,TIGER 바이오TOP10,2.38,-1.86,0.07616430677095831
494300,KODEX 미국나스닥100데일리커버드콜OTM,1.28,3.21,0.2284333449406634
492500,1Q 현대차그룹채권(A+이상)&국고통안,0.07,0.1,0.001513441571847629
491230,PLUS 국공채머니마켓액티브,0.02,0.3,0.01335581511501538
490090,TIGER 미국AI빅테크10,1.36,8.6,0.5151348151471068
475260,ACE 2월만기자동연장회사채AA-이상액티브,0.06,0.34,0.01689073232819971
465350,RISE 2차전지TOP10인버스(합성),2.14,15.95,0.733227628275232
483290,KODEX 미국배당다우존스타겟커버드콜,0.64,0.1,-0.006926381867286002
493810,TIGER 미국AI빅테크10타겟데일리커버드콜,1.36,8.72,0.5064725626140049
438570,SOL 국고채10년,0.36,-1.55,-0.09035498225707927
418660,TIGER 미국나스닥100레버리지(합성),2.83,8.98,0.6167225993928894
462540,SOL 25-09 회사채(AA-이상)액티브,0.01,0.25,0.01263686290337851
326240,RISE IT플러스,1.44,-4.18,-0.15896245435783998
461500,HANARO 종합채권(AA-이상)액티브,0.29,-0.57,-0.033136864005746114
466400,1Q 25-08 회사채(A+이상)액티브,0.02,0.26,0.012860700565536232
462900,KoAct 바이오헬스케어액티브,3.03,-0.84,0.17187681745789044
496080,TIGER 코리아밸류업,1.37,-2.75,-0.012317077603264415
168580,ACE 중국본토CSI300,1.29,1.07,0.0868099773671854
455860,SOL 2차전지소부장Fn,2.48,-17.63,-0.946645654802339
485540,KODEX 미국AI테크TOP10,1.54,9.62,0.5753430116411962
304940,KODEX 미국나스닥100선물(H),1.35,-0.47,0.05269172138465228
461950,KODEX 2차전지핵심소재10,2.6,-18.92,-1.0570676379003234
438100,ACE 미국나스닥100채권혼합액티브,0.55,4.81,0.2617028879802491
412770,TIGER 글로벌메타버스액티브,1.15,2.33,0.1991129568063854
232080,TIGER 코스닥150,2.03,-2.72,-0.010420082954061782
245340,TIGER 미국다우존스30,0.84,-0.32,-0.01861778246492085
275980,TIGER 글로벌4차산업혁신기술(합성 H),1.26,-2.68,-0.08493846639860414
487240,KODEX AI전력핵심설비,2.65,8.84,0.7484447214178269
328370,PLUS 코스피TR,1.3,-3.14,-0.08279523674531053
476750,ACE 미국30년국채엔화노출액티브(H),1.03,-6.91,-0.32412980534794356
495710,BNK 26-06 특수채(AAA이상)액티브,0.03,0.19,0.010514699371160464
437080,KODEX 미국종합채권ESG액티브(H),0.26,-1.68,-0.08313302484214302
465780,마이티 26-09 특수채(AAA)액티브,0.05,0.16,0.012054013316712964
489870,히어로즈 25-09 회사채(AA-이상)액티브,0.02,0.26,0.01288984765401624
481430,RISE 국고채10년액티브,0.39,-1.67,-0.08647810624531405
445290,KODEX K-로봇액티브,3.03,7.1,0.403369056450077
130730,KOSEF 단기자금,0.01,0.23,0.012770510762521448
498180,파워 종합채권(AA-이상)액티브,0.31,-0.66,-0.03859422691843639
270810,RISE 코스닥150,2.03,-3.15,-0.022525993167330526
472920,HK 종합채권(AA-이상)액티브,0.2,-0.98,-0.05389193177166962
157490,TIGER 소프트웨어,1.82,-9.54,-0.46980087778025703
441800,TIMEFOLIO Korea플러스배당액티브,1.6,-6.9,-0.21152204302025637
401470,KODEX K-메타버스액티브,1.71,-8.77,-0.4370109109370273
429000,TIGER 미국S&P500배당귀족,0.7,-2.94,-0.13898950702354695
461260,ACE 25-06 회사채(AA-이상)액티브,0.06,0.19,0.016348586383725938
283580,KODEX 차이나CSI300,1.65,0.92,0.06134985746737378
204480,TIGER 차이나CSI300레버리지(합성),2.85,3.57,0.21088890306790012
451060,1Q K200액티브,1.39,-3.69,-0.104948597590801
486450,SOL 미국AI전력인프라,2.05,-5.24,-0.3756093585850251
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),3.29,22.92,1.2695539442467294
401170,RISE 메타버스,1.95,-6.66,-0.26681930652246055
385550,RISE 단기종합채권(AA-이상)액티브,0.01,0.24,0.012645034716392
463050,TIMEFOLIO K바이오액티브,2.99,0.13,0.183257249065331
228800,TIGER 여행레저,1.87,-7.9,-0.3384384478715147
292560,TIGER 일본엔선물,0.52,-0.34,-0.007202795914428295
473440,ACE 11월만기자동연장회사채AA-이상액티브,0.04,0.24,0.014354072462505751
302450,RISE 코스피,1.4,-3.35,-0.09092363843559378
471990,KODEX AI반도체핵심장비,2.89,11.68,0.9112220529615744
332930,HANARO 200TR,1.36,-3.21,-0.10074381856081778
114820,TIGER 국채3년,0.12,-0.07,-0.006348452410915861
419890,히어로즈 단기채권ESG액티브,0.04,0.24,0.011665034342723257
480040,ACE 미국반도체데일리타겟커버드콜(합성),1.39,3.28,0.26796719800252167
400970,TIGER Fn메타버스,1.92,-9.13,-0.42016605072157276
486830,HANARO 머니마켓액티브,0.01,0.32,0.015748334441400003
449770,KOSEF 미국S&P500,0.97,2.44,0.14746356424015286
464240,히어로즈 26-09 회사채(AA-이상)액티브,0.04,0.18,0.010585457655665209
139230,TIGER 200 중공업,1.98,6.62,0.4580749191036711
284430,KODEX 200미국채혼합,0.46,-0.04,0.03635767845580784
472150,TIGER 배당커버드콜액티브,1.28,-2.12,-0.04337905593317317
144600,KODEX 은선물(H),1.88,-5.2,-0.1135705198012843
453010,PLUS KOFR금리,0.01,0.25,0.012941305084253063
452250,ACE 미국30년국채선물레버리지(합성 H),1.39,-12.97,-0.6555588354972303
489030,PLUS 고배당주위클리커버드콜,1.45,-9.92,-0.40611552617372526
464540,RISE 25-03 회사채(AA-이상)액티브,0.02,0.25,0.013824243372547729
478150,TIMEFOLIO 글로벌우주테크&방산액티브,1.45,2.71,0.04670671871382648
325010,KODEX 성장주,1.57,-1.6,0.023093325306850467
475280,ACE 8월만기자동연장회사채AA-이상액티브,0.04,0.29,0.016914057720746056
228810,TIGER 미디어컨텐츠,3.15,-9.1,-0.4199338204994419
476070,KODEX 글로벌비만치료제TOP2 Plus,1.23,-6.21,-0.32408440911735725
252710,TIGER 200선물인버스2X,2.61,7.42,0.24608314974748366
150460,TIGER 중국소비테마,2.23,1.6,0.26040117012389674
136340,RISE 중기우량회사채,0.09,0.16,0.005958484931987695
266420,KODEX 헬스케어,2.31,0.21,0.15780798888672565
476760,ACE 미국30년국채액티브,0.82,-2.01,-0.09612580721934327
325020,KODEX 배당가치,1.46,-7.53,-0.27679258058577905
295020,RISE 국채선물10년인버스,0.55,2.68,0.12414907188286972
468820,WON 25-09 회사채(AA-이상)액티브,0.02,0.23,0.012075962112791938
267770,TIGER 200선물레버리지,2.63,-7.86,-0.22525050928236193
491220,PLUS 200TR,1.27,-3.54,-0.1032906962974578
458750,TIGER 미국배당다우존스타겟커버드콜1호,0.74,-1.23,-0.06321289021361531
448330,KODEX 삼성전자채권혼합,0.54,0.1,0.015786928594676564
174360,RISE 중국본토대형주CSI100,1.17,2.43,0.11279760617399548
471760,TIGER AI반도체핵심공정,2.81,14.31,0.9252370407035638
225040,TIGER 미국S&P500레버리지(합성 H),1.89,-5.16,-0.20380359174935858
414270,ACE 글로벌자율주행액티브,1.89,9.38,0.5336209318810292
463300,RISE 중국본토CSI300,1.56,0.52,0.05645892046523602
498270,KOSEF 미국양자컴퓨팅,4.02,-1.99,-0.43590344770160105
399110,SOL 미국S&P500ESG,0.96,1.73,0.09482621688589268
236350,TIGER 인도니프티50레버리지(합성),1.44,2.46,0.2219065689817051
278240,RISE 코스닥150선물레버리지,4.06,-7.41,-0.06162027696198451
497880,SOL CD금리&머니마켓액티브,0.01,0.29,0.01601497764738391
494670,TIGER 조선TOP10,2.76,17.66,0.9386401382779932
139280,TIGER 경기방어,1.56,-4.64,-0.1685435108807998
261220,KODEX WTI원유선물(H),1.18,5.76,0.26767674563260846
310960,TIGER 200TR,1.3,-3.78,-0.10460583001823895
412570,TIGER 2차전지TOP10레버리지,3.72,-23.22,-1.2261020303690475
261240,KODEX 미국달러선물,0.49,4.92,0.23790301679853795
464310,TIGER 글로벌AI&로보틱스 INDXX,1.36,1.91,0.12013920096922592
437070,KODEX 아시아달러채권ESG플러스액티브,0.42,3.23,0.1639940688076552
195980,PLUS 신흥국MSCI(합성 H),1.1,-1.18,-0.06920731888935883
269540,PLUS 미국S&P500(H),0.95,-1.84,-0.06482263102067065
138540,TIGER 현대차그룹+펀더멘털,1.82,1.49,0.14394668161033075
308620,KODEX 미국10년국채선물,0.51,2.39,0.12369337343373699
489570,HANARO 25-12 은행채(AA+이상)액티브,0.07,0.15,0.009953915539029912
411420,KODEX 미국메타버스나스닥액티브,2.33,4.15,0.27943216137571725
395290,HANARO Fn K-POP&미디어,2.54,-7.89,-0.3485655053829151
494310,KODEX 반도체레버리지,3.76,10.25,0.7872830879459007
453330,RISE 미국S&P500(H),0.97,-2.22,-0.08443765087650323
483340,ACE 구글밸류체인액티브,1.99,4.58,0.3361271888473839
266160,RISE 고배당,1.5,-6.98,-0.24834503147787404
487910,ACE 인도컨슈머파워액티브,1.27,7.46,0.42484487463183784
319640,TIGER 골드선물(H),0.86,-0.81,0.013766630275908742
203780,TIGER 미국나스닥바이오,1.14,-2.98,-0.11679563123348002
329660,KODEX TRF5050,0.58,0.25,0.014115288597651432
455960,RISE 미국달러SOFR금리액티브(합성),0.51,5.21,0.24212567880555644
204450,KODEX 차이나H레버리지(H),3.05,0.61,0.23007578460144895
483330,ACE 마이크로소프트밸류체인액티브,1.87,0.42,0.10880451622594822
233160,TIGER 코스닥150 레버리지,3.89,-6.46,-0.046041357464086684
423170,SOL 한국형글로벌반도체액티브,1.77,5.41,0.3846014130830405
440640,ACE 단기채권알파액티브,0.02,0.29,0.01470615488422311
278620,PLUS 단기채권액티브,0.02,0.2,0.011911140857072677
454320,HANARO CAPEX설비투자iSelect,2.18,0.89,0.2735099763537979
490600,RISE 미국배당100데일리고정커버드콜,0.61,-1.8,-0.09398534903925171
447620,SOL 미국TOP5채권혼합40 Solactive,0.64,3.84,0.20369382203255687
469070,RISE AI&로봇,4.33,12.04,0.6445139242985304
272910,ACE 중장기국공채액티브,0.11,-0.52,-0.01821231366439746
461600,SOL 미국30년국채액티브(H),0.74,-6.32,-0.2938739572177057
469150,ACE AI반도체포커스,2.1,8.37,0.561187324219669
261270,KODEX 미국달러선물인버스,0.45,-4.27,-0.21712350067789488
442320,RISE 글로벌원자력,1.18,-8.75,-0.4760418155438099
484880,SOL 금융지주플러스고배당,2.26,-12.91,-0.47767804205075703
407830,에셋플러스 글로벌플랫폼액티브,1.89,9.93,0.5689868812707782
484890,SOL 머니마켓액티브,0.01,0.25,0.013758014933208385
395170,KODEX Top10동일가중,1.48,-5.35,-0.19012671476077825
329670,KODEX TRF7030,0.86,0.51,0.029163291235293487
464920,PLUS 일본반도체소부장,1.53,-1.85,0.08684451937170379
251600,PLUS 고배당주채권혼합,0.66,-4.38,-0.16896192390893572
403790,마이다스 코스피액티브,1.35,-2.19,-0.03543053626009429
114100,RISE 국고채3년,0.14,-0.01,-0.004137176865554593
465660,TIGER 일본반도체FACTSET,1.72,-2.93,0.11623441438751603
456680,TIGER 차이나전기차레버리지(합성),2.98,-1.6,-0.07901582221273351
322400,HANARO e커머스,2.19,-6.15,-0.17883904325033734
477730,KODEX 인도타타그룹,0.83,1.95,0.12163406631203133
245360,TIGER 차이나HSCEI,1.65,5.5,0.33911778580008783
475270,ACE 5월만기자동연장회사채AA-이상액티브,0.04,0.24,0.014485764675077895
280930,KODEX 미국러셀2000(H),1.37,-8.49,-0.4304899653292127
453080,KOSEF 미국나스닥100(H),1.34,0.2,0.08155815004345646
475350,RISE 버크셔포트폴리오TOP10,0.67,2.38,0.1140156186865976
441540,HANARO Fn조선해운,2.36,11.69,0.6893157525519988
152380,KODEX 국채선물10년,0.4,-1.96,-0.1063945674255995
498400,KODEX 200타겟위클리커버드콜,1.17,-1.98,-0.14947597434607762
315960,RISE 대형고배당10TR,1.3,-2.79,-0.052626813812327033
495050,RISE 코리아밸류업,1.33,-2.65,-0.015579332818787562
123320,TIGER 레버리지,2.59,-7.61,-0.22973576367872556
099140,KODEX 차이나H,1.5,5.57,0.3255430942158794
448490,HANARO 32-10 국고채액티브,0.36,-1.31,-0.06983582187555626
460960,ACE 글로벌인컴TOP10 SOLACTIVE,0.48,3.42,0.1694873308260542
426150,WON 대한민국국고채액티브,0.32,-1.59,-0.07248240872896161
400570,KODEX 유럽탄소배출권선물ICE(H),2.04,3.1,0.18743944628099476
473590,ACE 미국주식베스트셀러,1.98,2.49,0.23692995731374342
434730,HANARO 원자력iSelect,2.32,-4.43,-0.05561134005788395
261250,KODEX 미국달러선물레버리지,0.94,9.8,0.47432585721639553
122260,KOSEF 통안채1년,0.02,0.28,0.014109417238944988
385720,TIMEFOLIO 코스피액티브,1.4,-2.23,0.029274573005858562
